K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   9   1       0   1.0000 47:27:15 -1.63897557218E+05 -1.63897557218E+05 -0.00475  0.00189  0.00003  0.01018 -0.16058 -0.14768 -0.19162 -0.18763
4   9   1     100   1.0000 47:27:15 -1.63288383775E+05 -1.63288383775E+05 -0.00475  0.00189  0.00003  0.01018 -0.16058 -0.14768 -0.19162 -0.18763
4   9   1     200  24.6305 47:27:15 -1.59060112659E+05 -1.59003925085E+05 -0.00475  0.00189  0.01018  0.00003 -0.16058 -0.14768 -0.18763 -0.19162
4   9   1     400  37.2208 47:27:15 -1.59262360745E+05 -1.58254980661E+05  0.00189  0.00003 -0.00475  0.01018 -0.14768 -0.19162 -0.16058 -0.18763
4   9   1     800  40.2242 47:27:15 -1.58028677535E+05 -1.57952032778E+05  0.00003 -0.00475  0.00189  0.01018 -0.19162 -0.16058 -0.14768 -0.18763
4   9   1    1600  43.7305 47:27:15 -1.59258709469E+05 -1.57245633073E+05  0.00003  0.00189 -0.00475  0.01018 -0.19162 -0.14768 -0.16058 -0.18763
4   9   1    3200  47.1121 49:27:15 -1.58127812888E+05 -1.57043225962E+05 -0.00719  0.03107  0.27630 -0.00250 -0.17224 -0.08425 -0.75111 -0.18260
4   9   1    5000  45.3528 50:27:15 -1.59574907053E+05 -1.55992505047E+05 -0.00719  0.03107  0.27630 -0.00250 -0.17224 -0.08425 -0.75111 -0.18260
4   9   2    6400  46.7925 51:27:15 -1.58967453649E+05 -1.55992505047E+05  0.00450 -0.00811  0.03591  0.27693 -0.14415 -0.16327 -0.23409 -0.75111
4   9   3   10000  35.1510 53:27:15 -1.59161576462E+05 -1.55828195563E+05 -0.01471  0.32664 -0.01296  0.27011 -0.16547 -0.89436 -0.14989 -0.75111
4   9   3   12800  38.3295 56:27:15 -1.57908495902E+05 -1.55828195563E+05 -0.01574  1.00000 -0.00749  0.26976 -0.18117  0.00000 -0.15999 -0.75111
4   9   4   15000  34.0852 58:27:15 -1.57551735453E+05 -1.55828195563E+05 -0.01506 -0.00472  0.27570  0.07831 -0.17704 -0.13910 -0.75111 -0.29280
4   9   5   20000  33.7127 00:28:15 -1.58946967967E+05 -1.55828195563E+05  0.00755 -0.00521  0.02147  0.27759 -0.12546 -0.15300 -0.25784 -0.75111
4   9   5   25600  26.8602 00:28:15 -1.57043505680E+05 -1.55346235894E+05 -0.00261  0.00662  0.27020  0.32672 -0.13993 -0.23362 -0.75111 -0.89436
4   9   6   35000  20.6721 04:28:15 -1.55812285321E+05 -1.54962444581E+05 -0.00768 -0.00062  0.27025  0.32676 -0.20714 -0.13865 -0.75111 -0.89436
4   9   7   40000  14.4560 06:28:15 -1.56643563134E+05 -1.54962444581E+05 -0.00159 -0.00096  0.27019  0.32671 -0.13159 -0.22544 -0.75111 -0.89436
4   9   7   45000  15.4909 08:28:15 -1.57145858297E+05 -1.54907790383E+05 -0.00672 -0.00724  0.27034  0.32685 -0.13974 -0.20114 -0.75111 -0.89436
4   9   8   50000  12.0737 12:28:15 -1.55635794121E+05 -1.54907790383E+05  0.00628 -0.01361  0.26988  0.32642 -0.14078 -0.19552 -0.75111 -0.89436
4   9   8   51200   9.6960 12:28:15 -1.55985424133E+05 -1.54907790383E+05  0.00388 -0.00078  0.27032  0.32683 -0.12895 -0.24009 -0.75111 -0.89436
4   9  13   95000   2.6274 14:28:15 -1.55022038439E+05 -1.54907790383E+05 -0.00213  0.02157  0.26987  0.32642 -0.13912 -0.26471 -0.75111 -0.89436
4   9  14  102400   2.3677 14:28:15 -1.54962444581E+05 -1.54907790383E+05 -0.00213  0.02157  0.26987  0.32642 -0.13912 -0.26471 -0.75111 -0.89436
4   9  15  110688   1.9000 14:28:15 -1.54983819992E+05 -1.54907790383E+05 -0.00546  0.02677  0.26965  0.32621 -0.13890 -0.27617 -0.75111 -0.89436
4   9  16  119784   1.7000 15:28:15 -1.54907790383E+05 -1.54907790383E+05 -0.00310  0.02493  0.26985  0.32640 -0.14118 -0.26836 -0.75111 -0.89436
4   9  18  137632   1.4000 16:28:15 -1.54907790383E+05 -1.54907790383E+05 -0.00469  0.02764  0.26981  0.32636 -0.14143 -0.27313 -0.75111 -0.89436
4   9  18  140000   1.4445 16:28:15 -1.54908096787E+05 -1.54907790383E+05 -0.00310  0.02493  0.26985  0.32640 -0.14118 -0.26836 -0.75111 -0.89436
4   9 200  145619   0.0000 16:28:15 -1.54907790383E+05 -1.54907790383E+05 -0.00383  0.02431  0.26971  0.32627 -0.13861 -0.27148 -0.75111 -0.89436
