K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   2   1       0   1.0000 02:19:15 -1.62802563064E+05 -1.62802563064E+05 -0.00095  0.00278 -0.00650 -0.16561 -0.14994 -0.18705
3   2   1     100   0.9901 02:19:15 -1.62364220278E+05 -1.62364220278E+05 -0.00650  0.00278 -0.00095 -0.18705 -0.14994 -0.16561
3   2   1     200  22.3881 02:19:15 -1.60274640710E+05 -1.60274640710E+05  0.00278 -0.00650 -0.00095 -0.14994 -0.18705 -0.16561
3   2   1     400  28.4289 02:19:15 -1.57671601581E+05 -1.56785816037E+05 -0.00095  0.00278 -0.00650 -0.16561 -0.14994 -0.18705
3   2   1     800  34.7066 02:19:15 -1.58650849259E+05 -1.56785816037E+05  0.00278 -0.00095 -0.00650 -0.14994 -0.16561 -0.18705
3   2   1    1600  37.1643 02:19:15 -1.57579888369E+05 -1.56785816037E+05 -0.00095  0.00278 -0.00650 -0.16561 -0.14994 -0.18705
3   2   2    3200  50.6542 02:19:15 -1.57607568816E+05 -1.56777933619E+05 -0.00013  0.14871 -0.01182 -0.15727 -0.47054 -0.18308
3   2   3    6400  50.1825 02:19:15 -1.58496000059E+05 -1.56589035558E+05 -0.00876 -0.00921  0.19745 -0.18293 -0.15654 -0.53870
3   2   4   12800  33.2113 08:19:15 -1.57860863926E+05 -1.55743504259E+05 -0.01773 -0.01259  0.27017 -0.15086 -0.19759 -0.75111
3   2   5   15000  29.0175 08:19:15 -1.57158360192E+05 -1.55743504259E+05  0.00172 -0.01794  0.26838 -0.13570 -0.19470 -0.75111
3   2   7   25600  26.0736 09:19:15 -1.57189978148E+05 -1.55093452986E+05  0.01471 -0.01125  0.27033 -0.24786 -0.14395 -0.75111
3   2   7   30000  17.9865 11:19:15 -1.55559882991E+05 -1.55080278648E+05 -0.00439  0.00527  0.27092 -0.13817 -0.24402 -0.75111
3   2   8   35000  11.2085 21:19:15 -1.55118447517E+05 -1.55080278648E+05 -0.00511  0.01557  0.27053 -0.13997 -0.25876 -0.75111
3   2  11   51200   4.8516 23:19:15 -1.55428674905E+05 -1.55080278648E+05 -0.00192  0.01789  0.27071 -0.14118 -0.26475 -0.75111
3   2  12   55000   3.9873 27:19:15 -1.55135114552E+05 -1.55080278648E+05 -0.00328  0.01607  0.27070 -0.13799 -0.26499 -0.75111
3   2  18   85000   1.5094 29:19:15 -1.55080278648E+05 -1.55080278648E+05 -0.00286  0.01780  0.27069 -0.14039 -0.26428 -0.75111
3   2  21  102400   0.8312 30:19:15 -1.55135114552E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   2  22  104561   0.5000 30:19:15 -1.55093452986E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   2  23  109555   1.2000 30:19:15 -1.55124094608E+05 -1.55080278648E+05  0.00070  0.01381  0.27084 -0.13845 -0.26305 -0.75111
3   2  24  114558   0.9000 31:19:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   2  24  115000   1.0492 31:19:15 -1.55093452986E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   2  25  119535   0.2000 32:19:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   2  26  124453   0.6000 32:19:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   2  27  129344   0.1000 32:19:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   2  28  130193   0.2000 32:19:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   2  29  135000   0.4831 33:19:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   2  29  135154   0.4000 33:19:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   2  30  140109   0.3000 33:19:15 -1.55080278648E+05 -1.55080278648E+05 -0.00107  0.01595  0.27065 -0.13912 -0.26268 -0.75111
3   2  31  145057   0.3000 33:19:15 -1.55093452986E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
3   2  32  149953   0.4000 33:19:15 -1.55080278648E+05 -1.55080278648E+05 -0.00107  0.01595  0.27065 -0.13912 -0.26268 -0.75111
3   2 200  151380   0.0000 33:19:15 -1.55080278648E+05 -1.55080278648E+05  0.00222  0.01159  0.27075 -0.13900 -0.25776 -0.75111
