K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   4   9   80000  11.0177 37:13:09 -2.42080973220E+05 -2.41039787710E+05  0.39959  0.27342 -0.10913  0.39382 -0.23628 -0.34756 -0.88936 -0.47348
4   4  10   85000  12.0000 39:13:09 -2.43086862430E+05 -2.41039787710E+05  0.38677  0.27152 -0.11187  0.42283 -0.22190 -0.31846 -0.88936 -0.55353
4   4  10   90000   9.7310 41:13:09 -2.43031813364E+05 -2.41039787710E+05  0.38275  0.27760 -0.10489  0.39613 -0.23785 -0.34936 -0.88936 -0.47348
4   4  11  100000   8.2754 45:13:09 -2.42194283129E+05 -2.40927943042E+05  0.37796  0.27908 -0.10479  0.34398 -0.22780 -0.37170 -0.88936 -0.34004
4   4  11  102400   8.4638 46:13:09 -2.41531618996E+05 -2.40927943042E+05  0.39843  0.27363 -0.10910  0.39383 -0.23264 -0.34901 -0.88936 -0.47348
4   4  12  105807   5.1000 46:13:09 -2.41781519666E+05 -2.40927943042E+05  0.38559  0.28293 -0.10229  0.39755 -0.22815 -0.39564 -0.88936 -0.47348
4   4  12  110000   6.4869 47:13:09 -2.41852297060E+05 -2.40927943042E+05  0.40250  0.27243 -0.11027  0.39319 -0.23912 -0.34101 -0.88936 -0.47348
4   4  13  117884   5.5000 48:13:09 -2.41271969749E+05 -2.40927943042E+05  0.38028  0.28272 -0.10250  0.39744 -0.21881 -0.39417 -0.88936 -0.47348
4   4  13  120000   5.1415 49:13:09 -2.41398932036E+05 -2.40927943042E+05  0.39340  0.28058 -0.10432  0.39644 -0.23239 -0.38544 -0.88936 -0.47348
4   4  14  126511   3.8000 50:13:09 -2.41241431906E+05 -2.40927943042E+05  0.39455  0.27405 -0.10800  0.39443 -0.22904 -0.35371 -0.88936 -0.47348
4   4  14  130000   5.2069 51:13:09 -2.41731150571E+05 -2.40927943042E+05  0.40507  0.27241 -0.11142  0.39256 -0.24832 -0.33081 -0.88936 -0.47348
4   4  14  135000   4.7857 53:13:09 -2.41027364949E+05 -2.40927943042E+05  0.40562  0.27281 -0.10906  0.39385 -0.24303 -0.35146 -0.88936 -0.47348
4   4  15  138555   4.3000 56:13:09 -2.41164926220E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   4  15  140000   4.7295 56:13:09 -2.41484026696E+05 -2.40927943042E+05  0.40498  0.27034 -0.11141  0.39256 -0.23802 -0.33504 -0.88936 -0.47348
4   4  15  145000   4.7994 02:14:09 -2.41443397801E+05 -2.40927943042E+05  0.40660  0.27247 -0.11027  0.39319 -0.24698 -0.34165 -0.88936 -0.47348
4   4  16  147303   3.8000 04:14:09 -2.41366224188E+05 -2.40927943042E+05  0.38523  0.28570 -0.10088  0.39833 -0.22232 -0.41813 -0.88936 -0.47348
4   4  16  150000   3.6711 04:14:09 -2.41112759143E+05 -2.40927943042E+05  0.40408  0.27385 -0.10908  0.39384 -0.23990 -0.35336 -0.88936 -0.47348
4   4  17  159463   3.8000 09:14:09 -2.40961588494E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   4  17  160000   3.5891 11:14:09 -2.41251641413E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   4  17  165000   3.7512 19:14:09 -2.41155760078E+05 -2.40927943042E+05  0.39046  0.28196 -0.10321  0.39705 -0.22806 -0.39594 -0.88936 -0.47348
4   4  18  168232   4.2000 20:14:09 -2.41064465868E+05 -2.40927943042E+05  0.39475  0.27865 -0.10555  0.39577 -0.23268 -0.37556 -0.88936 -0.47348
4   4  18  170000   3.8155 21:14:09 -2.41278584226E+05 -2.40927943042E+05  0.39399  0.28034 -0.10433  0.39643 -0.23395 -0.38457 -0.88936 -0.47348
4   4  18  175000   3.7866 29:14:09 -2.41192331437E+05 -2.40927943042E+05  0.39732  0.27710 -0.10676  0.39511 -0.23179 -0.37044 -0.88936 -0.47348
4   4  19  180000   2.0877 31:14:09 -2.40961588494E+05 -2.40927943042E+05  0.40506  0.27464 -0.11028  0.39318 -0.24123 -0.34784 -0.88936 -0.47348
4   4  19  180469   2.0000 31:14:09 -2.40988578028E+05 -2.40927943042E+05  0.40506  0.27464 -0.11028  0.39318 -0.24123 -0.34784 -0.88936 -0.47348
4   4  19  185000   2.6688 34:14:09 -2.41037624346E+05 -2.40927943042E+05  0.40214  0.27522 -0.10789  0.39449 -0.23920 -0.36084 -0.88936 -0.47348
4   4  20  189311   2.7000 36:14:09 -2.41047685758E+05 -2.40927943042E+05  0.40214  0.27522 -0.10789  0.39449 -0.23920 -0.36084 -0.88936 -0.47348
4   4  20  190000   2.1554 37:14:09 -2.41100542004E+05 -2.40927943042E+05  0.39860  0.27770 -0.10673  0.39513 -0.23630 -0.36958 -0.88936 -0.47348
4   4  20  195000   2.2605 41:14:09 -2.41182521914E+05 -2.40927943042E+05  0.39667  0.27826 -0.10550  0.39580 -0.23789 -0.37326 -0.88936 -0.47348
4   4  20  200000   2.3557 43:14:09 -2.41069343337E+05 -2.40927943042E+05  0.40166  0.27536 -0.10789  0.39449 -0.24138 -0.35806 -0.88936 -0.47348
4   4  21  201655   1.8000 44:14:09 -2.41012990230E+05 -2.40927943042E+05  0.39344  0.28008 -0.10436  0.39642 -0.23136 -0.38589 -0.88936 -0.47348
4   4  21  205000   1.6243 46:14:09 -2.40961588494E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4   4 200  209563   0.0000 49:14:09 -2.40927943042E+05 -2.40927943042E+05  0.39399  0.28034 -0.10433  0.39643 -0.23395 -0.38457 -0.88936 -0.47348
