K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   8   1       0   1.0000 33:27:11 -3.19997202495E+05 -3.19997202495E+05 -0.07918  0.09063 -0.00939  0.12585 -0.12147 -0.04842 -0.02533 -0.02208 -0.14605 -0.15385 -0.14937 -0.15644 -0.14553 -0.16196 -0.17979 -0.13799
8   8   1     100   1.9802 33:27:11 -3.19246869587E+05 -3.19246869587E+05 -0.07918  0.09063 -0.00939  0.12585 -0.12147 -0.04842 -0.02533 -0.02208 -0.14605 -0.15385 -0.14937 -0.15644 -0.14553 -0.16196 -0.17979 -0.13799
8   8   1     200  34.8259 33:27:11 -2.72155802201E+05 -2.71995714241E+05  0.12585 -0.02533 -0.07918 -0.04842 -0.00939 -0.12147 -0.02208  0.09063 -0.15644 -0.17979 -0.14605 -0.16196 -0.14937 -0.14553 -0.13799 -0.15385
8   8   1     400  39.9002 33:27:11 -2.56784198949E+05 -2.56746289429E+05 -0.00939 -0.02533 -0.02208 -0.04842  0.12585 -0.07918 -0.12147  0.09063 -0.14937 -0.17979 -0.13799 -0.16196 -0.15644 -0.14605 -0.14553 -0.15385
8   8   1     800  40.5743 33:27:11 -2.59444014542E+05 -2.56081268922E+05 -0.02533 -0.07918 -0.02208 -0.00939 -0.12147  0.09063  0.12585 -0.04842 -0.17979 -0.14605 -0.13799 -0.14937 -0.14553 -0.15385 -0.15644 -0.16196
8   8   1    1600  38.9756 33:27:11 -2.56693481296E+05 -2.54495052692E+05 -0.07918 -0.00939  0.12585  0.09063 -0.12147 -0.02533 -0.04842 -0.02208 -0.14605 -0.14937 -0.15644 -0.15385 -0.14553 -0.17979 -0.16196 -0.13799
8   8   1    3200  34.6454 33:27:11 -2.52018844642E+05 -2.51595418723E+05 -0.00939 -0.02208 -0.02533  0.12585  0.09063 -0.12147 -0.04842 -0.07918 -0.14937 -0.13799 -0.17979 -0.15644 -0.15385 -0.14553 -0.16196 -0.14605
8   8   1    6400  30.9795 34:27:11 -2.52905912086E+05 -2.50838000471E+05 -0.07918 -0.00939 -0.02533  0.12585  0.09063 -0.12147 -0.02208 -0.04842 -0.14605 -0.14937 -0.17979 -0.15644 -0.15385 -0.14553 -0.13799 -0.16196
8   8   1   10000  30.6169 35:27:11 -2.53611337724E+05 -2.49966529715E+05  0.28759  0.42752  0.29954  0.56988 -0.11994 -0.10348  0.46724  0.39502 -0.35276 -0.64226 -0.27121 -0.90555 -0.83149 -0.90435 -0.24122 -0.47348
8   8   1   12800  30.4429 36:27:11 -2.55700962984E+05 -2.49966529715E+05  0.29954  0.42752  0.28759  0.56988  0.46724 -0.11994 -0.10348  0.39502 -0.27121 -0.64226 -0.35276 -0.90555 -0.24122 -0.83149 -0.90435 -0.47348
8   8   1   20000  29.8135 38:27:11 -2.52974444822E+05 -2.49966529715E+05  0.27290  0.37087  0.47382  0.56740 -0.12851 -0.10975  0.39653  0.36779 -0.35993 -0.51849 -0.40702 -0.90638 -0.90249 -0.88723 -0.22769 -0.35658
8   8   2   25600  24.2220 39:27:11 -2.54599323276E+05 -2.49966529715E+05  0.41283  0.30758  0.49937 -0.06477 -0.07519  0.58458  0.54026  1.00000 -0.22264 -0.32249 -0.88199 -0.89963 -0.86795 -0.90638 -0.88116  0.00000
