K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   1   1       0   1.0000 54:26:08 -3.03622816709E+05 -3.03622816709E+05  0.09318 -0.01530 -0.07967 -0.14778 -0.14822 -0.19801
3   1   1     100   2.8846 54:26:08 -2.95613504607E+05 -2.95613504607E+05  0.09318 -0.01530 -0.07967 -0.14778 -0.14822 -0.19801
3   1   1     200  27.1845 54:26:08 -2.59062734956E+05 -2.59062734956E+05 -0.07967 -0.01530  0.09318 -0.19801 -0.14822 -0.14778
3   1   1     400  27.8325 54:26:08 -2.46839243305E+05 -2.45294867868E+05  0.09318 -0.07967 -0.01530 -0.14778 -0.19801 -0.14822
3   1   1     800  35.1117 54:26:08 -2.46704963130E+05 -2.45081851545E+05 -0.07967  0.09318 -0.01530 -0.19801 -0.14778 -0.14822
3   1   1    1600  36.3636 55:26:08 -2.50687362843E+05 -2.45081851545E+05  0.29060  0.34460 -0.04260 -0.19655 -0.21067 -0.88936
3   1   1    3200  34.5602 55:26:08 -2.45621167529E+05 -2.44407953876E+05  0.35399  0.29728 -0.04367 -0.21428 -0.21422 -0.88936
3   1   1    5000  34.2189 59:26:08 -2.51312657305E+05 -2.44407953876E+05  0.37894  0.28700 -0.04273 -0.24536 -0.20897 -0.88936
3   1   2    6400  27.8107 59:26:08 -2.50113491672E+05 -2.44407953876E+05  0.29707  0.34548 -0.04382 -0.16519 -0.22693 -0.88936
3   1   2   10000  30.4977 01:27:08 -2.48924340759E+05 -2.44407953876E+05  0.37420  0.30894 -0.04774 -0.22656 -0.23857 -0.88936
3   1   2   12800  30.2612 02:27:08 -2.47866766269E+05 -2.44390605248E+05  0.33213  0.32568 -0.04886 -0.21902 -0.18283 -0.88936
3   1   3   15000  30.1259 08:27:08 -2.46439321642E+05 -2.44150262532E+05  0.32787  0.37344 -0.05424 -0.23798 -0.18189 -0.88936
3   1   3   20000  25.1636 17:27:08 -2.45283929775E+05 -2.43977621592E+05  0.07217  0.07015  0.40484 -0.87545 -0.89239 -0.20788
