K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   4   1       0   1.0000 45:11:11 -3.17005822996E+05 -3.17005822996E+05  0.19134 -0.00169 -0.19373 -0.00185 -0.10259 -0.01730  0.05782  0.04624 -0.09040 -0.13896 -0.17592 -0.14685 -0.17553 -0.16509 -0.22746 -0.17940
8   4   1     100   4.8077 45:11:11 -3.15132382674E+05 -3.15132382674E+05  0.19134 -0.00169 -0.19373 -0.00185 -0.10259 -0.01730  0.05782  0.04624 -0.09040 -0.13896 -0.17592 -0.14685 -0.17553 -0.16509 -0.22746 -0.17940
8   4   1     200  35.7843 45:11:11 -2.76963355875E+05 -2.76962142223E+05  0.19134 -0.00169  0.05782 -0.19373 -0.00185 -0.01730 -0.10259  0.04624 -0.09040 -0.13896 -0.22746 -0.17592 -0.14685 -0.16509 -0.17553 -0.17940
8   4   1     400  34.1584 45:11:11 -2.64248371617E+05 -2.63138855402E+05  0.19134 -0.19373  0.05782 -0.00169 -0.10259 -0.00185 -0.01730  0.04624 -0.09040 -0.17592 -0.22746 -0.13896 -0.17553 -0.14685 -0.16509 -0.17940
8   4   1     800  35.9453 45:11:11 -2.59842513415E+05 -2.57815851636E+05  0.19134 -0.00169 -0.01730 -0.10259  0.05782 -0.19373 -0.00185  0.04624 -0.09040 -0.13896 -0.16509 -0.17553 -0.22746 -0.17592 -0.14685 -0.17940
8   4   1    1600  40.3367 46:11:11 -2.59200799589E+05 -2.56498021543E+05  0.19134 -0.01730 -0.00169  0.05782 -0.10259  0.04624 -0.00185 -0.19373 -0.09040 -0.16509 -0.13896 -0.22746 -0.17553 -0.17940 -0.14685 -0.17592
8   4   1    3200  37.3283 46:11:11 -2.54347130687E+05 -2.52617835432E+05 -0.00185 -0.01730 -0.00169  0.05782  0.04624 -0.10259 -0.19373  0.19134 -0.14685 -0.16509 -0.13896 -0.22746 -0.17940 -0.17553 -0.17592 -0.09040
8   4   1    6400  33.4322 47:11:11 -2.53139697580E+05 -2.50087366016E+05 -0.00185 -0.00169  0.19134  0.05782 -0.01730  0.04624 -0.10259 -0.19373 -0.14685 -0.13896 -0.09040 -0.22746 -0.16509 -0.17940 -0.17553 -0.17592
8   4   1   10000  32.6669 47:11:11 -2.53704700090E+05 -2.50087366016E+05  0.41175  0.44521  0.31296  0.58276  1.00000 -0.07090 -0.07442  0.41372 -0.21004 -0.64226 -0.32425 -0.90638  0.00000 -0.85512 -0.91903 -0.47348
8   4   1   12800  31.5058 48:11:11 -2.53191962484E+05 -2.50087366016E+05  0.41175  0.31296  1.00000  0.44521  0.58276 -0.07090 -0.07442  0.41372 -0.21004 -0.32425  0.00000 -0.64226 -0.90638 -0.85512 -0.91903 -0.47348
