K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4  10   1       0   1.0000 35:21:09 -3.02251718354E+05 -3.02251718354E+05  0.07831 -0.15192  0.17199 -0.05978 -0.16459 -0.17364 -0.18528 -0.18941
4  10   1     100   1.9231 35:21:09 -3.02175238180E+05 -3.02175238180E+05  0.07831 -0.15192  0.17199 -0.05978 -0.16459 -0.17364 -0.18528 -0.18941
4  10   1     200  27.4510 35:21:09 -2.68303989462E+05 -2.68303989462E+05 -0.05978  0.17199  0.07831 -0.15192 -0.18941 -0.18528 -0.16459 -0.17364
4  10   1     400  30.4455 36:21:09 -2.52549042718E+05 -2.51767737652E+05 -0.05978  0.17199 -0.15192  0.07831 -0.18941 -0.18528 -0.17364 -0.16459
4  10   1     800  27.6119 38:21:09 -2.49798371973E+05 -2.46794400205E+05  0.17199  0.07831 -0.05978 -0.15192 -0.18528 -0.16459 -0.18941 -0.17364
4  10   1    1600  34.6010 39:21:09 -2.49300187112E+05 -2.46794400205E+05  0.17199  0.07831 -0.05978 -0.15192 -0.18528 -0.16459 -0.18941 -0.17364
4  10   1    3200  37.4220 41:21:09 -2.48994223997E+05 -2.46794400205E+05  0.35638  0.04049  0.04221  0.42877 -0.28287 -0.91407 -0.85261 -0.22519
4  10   1    5000  34.3925 43:21:09 -2.48440833122E+05 -2.46574147492E+05  0.37896  0.44675  0.03346  0.03626 -0.27662 -0.19407 -0.90252 -0.87006
4  10   1    6400  32.5578 45:21:09 -2.49461728160E+05 -2.46574147492E+05  0.37896  0.03626  0.03346  0.44675 -0.27662 -0.87006 -0.90252 -0.19407
4  10   2   10000  23.1399 48:21:09 -2.47024941591E+05 -2.45547321082E+05  0.44811  0.38422  0.03464  0.03096 -0.20673 -0.24604 -0.84396 -0.93212
4  10   2   12800  24.3630 51:21:09 -2.46842030978E+05 -2.45547321082E+05  0.43986  0.38139  0.03124  0.03830 -0.18536 -0.26079 -0.84295 -0.94737
4  10   2   15000  25.4855 53:21:09 -2.47457666148E+05 -2.45547321082E+05  0.38275  0.42505  0.03702  0.03382 -0.25548 -0.17932 -0.90317 -0.88405
4  10   3   20000  12.3504 57:21:09 -2.43199248547E+05 -2.41198317639E+05  0.37004  0.28009 -0.09961  0.39902 -0.22964 -0.37312 -0.88936 -0.47348
4  10   3   25000  11.7441 01:22:09 -2.42500483560E+05 -2.41198317639E+05  0.38801  0.39701  0.28084 -0.10329 -0.22576 -0.47348 -0.39069 -0.88936
4  10   3   25600  11.7131 01:22:09 -2.43685799675E+05 -2.41198317639E+05  0.41504 -0.11606  0.26798  0.39002 -0.23808 -0.88936 -0.31816 -0.47348
4  10   4   30000   9.5736 05:22:09 -2.43852103710E+05 -2.41075625213E+05  0.40027  0.27028 -0.11247  0.39199 -0.23591 -0.32203 -0.88936 -0.47348
4  10   4   35000   9.2999 10:22:09 -2.42935134676E+05 -2.41075625213E+05  0.39746  0.26944 -0.11153  0.41967 -0.23156 -0.32317 -0.88936 -0.54669
4  10   5   40000   7.5843 13:22:09 -2.42472543553E+05 -2.41075625213E+05  0.38581  0.27551 -0.10966  0.37008 -0.23575 -0.36120 -0.88936 -0.35611
4  10   5   45000   7.1104 16:22:09 -2.41772548243E+05 -2.41037624346E+05  0.39779  0.27401 -0.10913  0.39381 -0.23496 -0.34650 -0.88936 -0.47348
4  10   5   50000   7.0456 21:22:09 -2.41424645107E+05 -2.40927943042E+05  0.38362  0.27840 -0.10475  0.39621 -0.23058 -0.36121 -0.88936 -0.47348
4  10   6   51200   5.2061 22:22:09 -2.41268678212E+05 -2.40927943042E+05  0.40128  0.27318 -0.10910  0.39383 -0.23194 -0.35411 -0.88936 -0.47348
4  10   6   55000   5.3922 26:22:09 -2.41422936427E+05 -2.40927943042E+05  0.41289  0.26911 -0.11379  0.39127 -0.24428 -0.32661 -0.88936 -0.47348
4  10   6   60000   5.8633 30:22:09 -2.41704702641E+05 -2.40927943042E+05  0.39986  0.27294 -0.11136  0.39259 -0.24246 -0.32767 -0.88936 -0.47348
4  10   7   65000   5.2759 34:22:09 -2.41617598719E+05 -2.40927943042E+05  0.40901  0.26970 -0.11260  0.39191 -0.23729 -0.33377 -0.88936 -0.47348
4  10   7   70000   5.3144 37:22:09 -2.41360904373E+05 -2.40927943042E+05  0.40387  0.27139 -0.11253  0.39196 -0.23891 -0.32750 -0.88936 -0.47348
4  10   8   75000   3.8791 41:22:09 -2.41317325699E+05 -2.40927943042E+05  0.40709  0.27355 -0.11027  0.39319 -0.24901 -0.34283 -0.88936 -0.47348
4  10   8   80000   4.3698 44:22:09 -2.42207344793E+05 -2.40927943042E+05  0.40625  0.27360 -0.11027  0.39319 -0.24370 -0.34593 -0.88936 -0.47348
4  10   9   85000   4.3990 48:22:09 -2.41407706776E+05 -2.40927943042E+05  0.39662  0.27640 -0.10677  0.39511 -0.23591 -0.36344 -0.88936 -0.47348
4  10   9   90000   3.9768 50:22:09 -2.41265344942E+05 -2.40927943042E+05  0.39557  0.27778 -0.10552  0.39579 -0.23287 -0.37544 -0.88936 -0.47348
4  10  10   95000   3.8599 54:22:09 -2.40988578028E+05 -2.40927943042E+05  0.40166  0.27536 -0.10789  0.39449 -0.24138 -0.35806 -0.88936 -0.47348
4  10  10  100000   3.4312 59:22:09 -2.41439578832E+05 -2.40927943042E+05  0.39539  0.27903 -0.10556  0.39576 -0.23365 -0.37669 -0.88936 -0.47348
4  10  11  102400   2.6265 00:23:09 -2.40961588494E+05 -2.40927943042E+05  0.39434  0.27759 -0.10560  0.39574 -0.23089 -0.37471 -0.88936 -0.47348
4  10  11  105000   2.6883 02:23:09 -2.40988578028E+05 -2.40927943042E+05  0.40160  0.27580 -0.10789  0.39449 -0.24473 -0.35556 -0.88936 -0.47348
4  10  11  110000   2.8805 09:23:09 -2.41224932411E+05 -2.40927943042E+05  0.39467  0.27856 -0.10558  0.39575 -0.23460 -0.37316 -0.88936 -0.47348
4  10  12  113453   3.2000 11:23:09 -2.40927943042E+05 -2.40927943042E+05  0.39013  0.28194 -0.10318  0.39707 -0.22771 -0.39544 -0.88936 -0.47348
4  10  12  115000   3.3972 11:23:09 -2.40927943042E+05 -2.40927943042E+05  0.40900  0.27331 -0.11147  0.39254 -0.24680 -0.34032 -0.88936 -0.47348
4  10  12  120000   2.6773 15:23:09 -2.41332968424E+05 -2.40927943042E+05  0.39104  0.28173 -0.10322  0.39704 -0.22957 -0.39508 -0.88936 -0.47348
4  10  13  122123   1.8000 16:23:09 -2.41153252990E+05 -2.40927943042E+05  0.39864  0.27636 -0.10671  0.39513 -0.23622 -0.36717 -0.88936 -0.47348
4  10  13  125000   2.3948 19:23:09 -2.41196355900E+05 -2.40927943042E+05  0.39464  0.27905 -0.10555  0.39577 -0.23570 -0.37275 -0.88936 -0.47348
4  10  13  130000   2.2504 25:23:09 -2.41101230772E+05 -2.40927943042E+05  0.39340  0.28058 -0.10432  0.39644 -0.23239 -0.38544 -0.88936 -0.47348
4  10  14  134202   2.4000 29:23:09 -2.41145823861E+05 -2.40927943042E+05  0.39994  0.27613 -0.10791  0.39448 -0.23937 -0.35810 -0.88936 -0.47348
4  10  14  135000   2.3548 30:23:09 -2.40927943042E+05 -2.40927943042E+05  0.39700  0.27885 -0.10551  0.39579 -0.23646 -0.37672 -0.88936 -0.47348
4  10  14  140000   2.4479 36:23:09 -2.41137409467E+05 -2.40927943042E+05  0.40271  0.27490 -0.10786  0.39451 -0.24184 -0.35880 -0.88936 -0.47348
4  10  15  142893   2.1000 43:23:09 -2.40927943042E+05 -2.40927943042E+05  0.39991  0.27693 -0.10668  0.39515 -0.24071 -0.36625 -0.88936 -0.47348
4  10  15  145000   1.9343 46:23:09 -2.41107335681E+05 -2.40927943042E+05  0.40271  0.27490 -0.10786  0.39451 -0.24184 -0.35880 -0.88936 -0.47348
4  10  15  150000   1.8214 51:23:09 -2.41100827574E+05 -2.40927943042E+05  0.39991  0.27693 -0.10668  0.39515 -0.24071 -0.36625 -0.88936 -0.47348
4  10  16  155000   0.8448 56:23:09 -2.40927943042E+05 -2.40927943042E+05  0.39956  0.27662 -0.10669  0.39515 -0.23734 -0.36841 -0.88936 -0.47348
4  10  16  155047   0.8000 56:23:09 -2.40927943042E+05 -2.40927943042E+05  0.39956  0.27662 -0.10669  0.39515 -0.23734 -0.36841 -0.88936 -0.47348
4  10  16  160000   1.5927 59:23:09 -2.41042992334E+05 -2.40927943042E+05  0.39991  0.27693 -0.10668  0.39515 -0.24071 -0.36625 -0.88936 -0.47348
