K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   1   1       0   1.0000 43:58:09 -3.12496008997E+05 -3.12496008997E+05 -0.01114 -0.15028  0.13444 -0.06065  0.10981 -0.05459 -0.15135 -0.15691 -0.18854 -0.14519 -0.18310 -0.14427
6   1   1     100   1.9608 43:58:09 -3.05406722958E+05 -3.05406722958E+05 -0.01114  0.13444 -0.06065  0.10981 -0.05459 -0.15028 -0.15135 -0.18854 -0.14519 -0.18310 -0.14427 -0.15691
6   1   1     200  28.5714 43:58:09 -2.69347019168E+05 -2.69076317229E+05  0.13444 -0.06065 -0.01114  0.10981 -0.15028 -0.05459 -0.18854 -0.14519 -0.15135 -0.18310 -0.15691 -0.14427
6   1   1     400  42.1836 46:58:09 -2.57306577212E+05 -2.57300886625E+05 -0.01114 -0.06065 -0.05459 -0.15028  0.10981  0.13444 -0.15135 -0.14519 -0.14427 -0.15691 -0.18310 -0.18854
6   1   1     800  40.5978 47:58:09 -2.51644105611E+05 -2.50847990926E+05 -0.01114 -0.06065  0.10981 -0.15028 -0.05459  0.13444 -0.15135 -0.14519 -0.18310 -0.15691 -0.14427 -0.18854
6   1   1    1600  31.1915 47:58:09 -2.46765193269E+05 -2.45572567904E+05 -0.06065  0.10981 -0.01114 -0.15028 -0.05459  0.13444 -0.14519 -0.18310 -0.15135 -0.15691 -0.14427 -0.18854
6   1   1    3200  28.1611 48:58:09 -2.46498578228E+05 -2.45572567904E+05 -0.06065  0.10981 -0.01114 -0.05459 -0.15028  0.13444 -0.14519 -0.18310 -0.15135 -0.14427 -0.15691 -0.18854
6   1   1    5000  26.6240 50:58:09 -2.49218612788E+05 -2.45572567904E+05  0.58870  0.30567  0.44823 -0.05527 -0.05924  0.42206 -0.90638 -0.32491 -0.22113 -0.87976 -0.89515 -0.47348
6   1   1    6400  28.1587 51:58:09 -2.50620702013E+05 -2.45572567904E+05  0.58870  0.30567 -0.05527 -0.05924  0.42206  0.44823 -0.90638 -0.32491 -0.87976 -0.89515 -0.47348 -0.22113
6   1   1   10000  29.8410 52:58:09 -2.49308031500E+05 -2.45572567904E+05  0.43525  0.47767  0.34028 -0.03303 -0.02602  0.55726 -0.23384 -0.69676 -0.29233 -0.83151 -0.91902 -0.88116
6   1   1   12800  31.0240 53:58:09 -2.49659230907E+05 -2.45572567904E+05  0.43525  0.47767  0.34028 -0.03303 -0.02602  0.55726 -0.23384 -0.69676 -0.29233 -0.83151 -0.91902 -0.88116
6   1   2   20000  21.7900 55:58:09 -2.47124922778E+05 -2.45074264667E+05  0.40321  0.30646  0.59134 -0.05182 -0.04819  0.45145 -0.21549 -0.34375 -0.90638 -0.93626 -0.83762 -0.54669
6   1   2   25000  20.7425 58:58:09 -2.45557651925E+05 -2.44715979143E+05  0.47097  0.30608  0.58839 -0.05526 -0.05875  0.42163 -0.22972 -0.31754 -0.90638 -0.95323 -0.87387 -0.47348
6   1   2   25600  20.6068 59:58:09 -2.46784460151E+05 -2.44715979143E+05  0.47097  0.30608  0.58839 -0.05526 -0.05875  0.42163 -0.22972 -0.31754 -0.90638 -0.95323 -0.87387 -0.47348
6   1   2   30000  19.9448 01:59:09 -2.45148685744E+05 -2.44686909030E+05  0.43392  0.30834  0.58985 -0.06157 -0.05229  0.42368 -0.21431 -0.35185 -0.90638 -0.87934 -0.89235 -0.47348
6   1   2   35000  19.8563 04:59:09 -2.47185011939E+05 -2.44686909030E+05  0.41098  0.31394  0.59129 -0.05157 -0.04767  0.42570 -0.20985 -0.36364 -0.90638 -0.87686 -0.93958 -0.47348
6   1   3   40000  50.0000 06:59:09 -2.45680286952E+05 -2.44451052616E+05  0.42782  0.31178  0.59040 -0.05675 -0.05026  0.42445 -0.22399 -0.36076 -0.90638 -0.89695 -0.88200 -0.47348
6   1   3   45000  10.2257 09:59:09 -2.44092992161E+05 -2.42951471590E+05  0.39170  0.22804  0.38261  0.53568 -0.19376  0.34756 -0.23533 -0.33667 -0.64226 -0.90638 -0.88936 -0.47348
6   1   3   51200   9.3901 11:59:09 -2.44124278047E+05 -2.42951471590E+05  0.37089  0.23109  0.38488  0.53738 -0.18938  0.48803 -0.22734 -0.34119 -0.64226 -0.90638 -0.88936 -0.88116
6   1   3   55000   9.1301 12:59:09 -2.45527637510E+05 -2.42951471590E+05  0.42302  0.22961  0.38104  0.53450 -0.19680  0.34590 -0.25059 -0.32233 -0.64226 -0.90638 -0.88936 -0.47348
6   1   3   60000   9.0139 14:59:09 -2.43372383520E+05 -2.42951471590E+05  0.38641  0.38266  0.22957  0.53572 -0.19366  0.34761 -0.23418 -0.64226 -0.33379 -0.90638 -0.88936 -0.47348
6   1   4   65000   6.6170 16:59:09 -2.43771386860E+05 -2.42951471590E+05  0.39247  0.33274  0.23227  0.53556 -0.19407  0.48601 -0.23561 -0.54011 -0.32491 -0.90638 -0.88936 -0.88116
