K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   6   1       0   1.0000 43:46:09 -3.05231079386E+05 -3.05231079386E+05 -0.22906  0.11890  0.04209  0.05247  0.07021 -0.21706 -0.18867 -0.13244 -0.15651 -0.19300
5   6   1     100   0.9901 43:46:09 -3.05051687651E+05 -3.05051687651E+05 -0.22906  0.11890  0.04209  0.05247  0.07021 -0.21706 -0.18867 -0.13244 -0.15651 -0.19300
5   6   1     200  28.8557 44:46:09 -2.71388020530E+05 -2.70851715060E+05  0.05247  0.11890  0.07021 -0.22906  0.04209 -0.15651 -0.18867 -0.19300 -0.21706 -0.13244
5   6   1     400  36.9077 44:46:09 -2.50591757530E+05 -2.50316342278E+05  0.11890  0.07021  0.05247 -0.22906  0.04209 -0.18867 -0.19300 -0.15651 -0.21706 -0.13244
5   6   1     800  39.7004 44:46:09 -2.50472277506E+05 -2.48495164307E+05  0.11890  0.05247  0.07021 -0.22906  0.04209 -0.18867 -0.15651 -0.19300 -0.21706 -0.13244
5   6   1    1600  33.1668 45:46:09 -2.46691177459E+05 -2.46459785007E+05  0.05247  0.07021  0.04209 -0.22906  0.11890 -0.15651 -0.19300 -0.13244 -0.21706 -0.18867
5   6   1    3200  28.0850 45:46:09 -2.47211865701E+05 -2.45337507030E+05  0.05247  0.04209 -0.22906  0.07021  0.11890 -0.15651 -0.13244 -0.21706 -0.19300 -0.18867
5   6   1    5000  28.7143 47:46:09 -2.46343129132E+05 -2.45337507030E+05  0.39591  0.49818  0.01162  0.01666  0.46049 -0.24812 -0.69816 -0.85668 -0.95757 -0.47348
5   6   1    6400  28.6986 47:46:09 -2.47986657571E+05 -2.45337507030E+05  0.39591  0.49818  0.01666  0.01162  0.46049 -0.24812 -0.69816 -0.95757 -0.85668 -0.47348
5   6   1   10000  29.1371 49:46:09 -2.48492001702E+05 -2.45337507030E+05  0.43479  0.34227 -0.00117 -0.00970  0.45093 -0.23513 -0.31340 -0.93477 -0.80277 -0.47348
5   6   2   12800  25.1481 51:46:09 -2.48433066892E+05 -2.45017310893E+05  0.43479  0.34227 -0.00970 -0.00117  0.45093 -0.23513 -0.31340 -0.80277 -0.93477 -0.47348
5   6   2   15000  25.2650 52:46:09 -2.49653550175E+05 -2.45017310893E+05  0.41115  0.35018  0.00839  0.00253  0.45541 -0.23763 -0.34889 -0.94722 -0.86978 -0.47348
5   6   2   20000  24.6991 55:46:09 -2.46776879391E+05 -2.45017310893E+05  0.47094  0.34026 -0.00418 -0.00832  0.44931 -0.24612 -0.29841 -0.94631 -0.87542 -0.47348
5   6   2   25000  25.2330 58:46:09 -2.47653571008E+05 -2.44832204990E+05  0.43742  0.35261  0.00293 -0.00086  0.45372 -0.22380 -0.41867 -0.87439 -0.89661 -0.47348
5   6   2   25600  25.2507 58:46:09 -2.47516948091E+05 -2.44832204990E+05  0.43742  0.35261 -0.00086  0.00293  0.45372 -0.22380 -0.41867 -0.89661 -0.87439 -0.47348
5   6   3   30000  21.1957 01:47:09 -2.43066987353E+05 -2.43066987353E+05  0.43668  0.34266 -0.00089 -0.00706  0.43006 -0.23120 -0.34413 -0.85491 -0.92946 -0.35611
5   6   3   35000   7.6665 04:47:09 -2.42581677168E+05 -2.41382169074E+05  0.38182  0.22347  0.53964 -0.18356  0.35313 -0.22701 -0.34301 -0.90638 -0.88936 -0.47348
5   6   3   40000   7.2965 08:47:09 -2.42018455439E+05 -2.41382169074E+05  0.36119  0.22854  0.48905 -0.17840  0.35595 -0.22221 -0.33505 -0.71398 -0.88936 -0.47348
5   6   3   45000   7.1552 10:47:09 -2.41565757499E+05 -2.41382169074E+05  0.37496  0.22747  0.54069 -0.18087  0.35460 -0.22412 -0.36084 -0.90638 -0.88936 -0.47348
5   6   4   50000   6.3806 14:47:09 -2.42410930177E+05 -2.41382169074E+05  0.38644  0.22349  0.53865 -0.18612  0.35174 -0.23289 -0.32823 -0.90638 -0.88936 -0.47348
5   6   4   51200   6.1480 19:47:09 -2.42403592948E+05 -2.41382169074E+05  0.38644  0.22349  0.53865 -0.18612  0.35174 -0.23289 -0.32823 -0.90638 -0.88936 -0.47348
5   6   4   55000   6.1446 20:47:09 -2.42107875576E+05 -2.41373181862E+05  0.36165  0.23306  0.54224 -0.17688  0.35678 -0.21777 -0.38457 -0.90638 -0.88936 -0.47348
