K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   7   1       0   1.0000 54:53:08 -3.04753827131E+05 -3.04753827131E+05  0.04507 -0.04376 -0.01064 -0.17441 -0.14825 -0.16758
3   7   1     100   0.0000 54:53:08 -3.04753827131E+05 -3.04753827131E+05  0.04507 -0.04376 -0.01064 -0.17441 -0.14825 -0.16758
3   7   1     200  20.8738 54:53:08 -2.58984809882E+05 -2.58984809882E+05 -0.01064  0.04507 -0.04376 -0.16758 -0.17441 -0.14825
3   7   1     400  23.9024 54:53:08 -2.45589315972E+05 -2.44999649206E+05 -0.01064  0.04507 -0.04376 -0.16758 -0.17441 -0.14825
3   7   1     800  21.3942 55:53:08 -2.49463388219E+05 -2.43662517355E+05  0.04507 -0.01064 -0.04376 -0.17441 -0.16758 -0.14825
3   7   1    1600  26.8054 55:53:08 -2.51298089027E+05 -2.43662517355E+05  0.34349  0.32220 -0.04950 -0.23141 -0.20054 -0.88936
3   7   1    3200  28.6024 56:53:08 -2.45823007091E+05 -2.43662517355E+05  0.35910  0.28904 -0.04192 -0.19870 -0.25446 -0.88936
3   7   1    5000  29.5987 57:53:08 -2.51639214977E+05 -2.43324043546E+05  0.31288  0.34002 -0.04682 -0.20979 -0.21178 -0.88936
3   7   1    6400  30.1523 58:53:08 -2.49875533376E+05 -2.43324043546E+05  0.30141  0.33383 -0.04637 -0.15696 -0.21531 -0.88936
3   7   2   10000  30.2364 02:54:08 -2.47903928563E+05 -2.43324043546E+05  0.38716  0.32056 -0.05466 -0.17616 -0.26240 -0.88936
3   7   3   12800  24.6541 05:54:08 -2.45036446049E+05 -2.43324043546E+05  0.27182  0.36350 -0.02792 -0.23945 -0.22523 -0.88936
3   7   3   15000  24.0106 08:54:08 -2.48167578758E+05 -2.43324043546E+05  0.41356  0.30284 -0.06058 -0.22106 -0.22313 -0.88936
3   7   4   20000  24.3979 12:54:08 -2.43190992651E+05 -2.42821050900E+05  0.33642  0.32697 -0.04738 -0.20918 -0.22022 -0.88936
3   7   4   25000  23.8949 15:54:08 -2.48255085928E+05 -2.42564284150E+05  0.38357  1.00000  0.03747 -0.20788  0.00000 -0.88499
3   7   5   25600  13.9601 15:54:08 -2.46745733041E+05 -2.42564284150E+05  1.00000  0.03747  0.38357  0.00000 -0.88499 -0.20788
3   7   5   30000  19.3071 25:54:08 -2.45949277126E+05 -2.42564284150E+05  0.40497  0.32618 -0.05880 -0.21134 -0.23642 -0.88936
3   7   6   35000  19.0640 29:54:08 -2.46039452904E+05 -2.42422786001E+05  0.30908  0.38619 -0.04883 -0.27585 -0.20106 -0.88936
3   7   7   40000  17.4772 33:54:08 -2.44849583040E+05 -2.42422786001E+05  0.38116  0.31283 -0.05202 -0.19709 -0.25196 -0.88936
3   7   7   45000  17.7965 40:54:08 -2.44800454040E+05 -2.42215366266E+05  0.38580  0.32169 -0.03957 -0.20452 -0.38784 -0.88936
3   7   8   50000  10.6515 42:54:08 -2.43817476864E+05 -2.42161295944E+05  0.40347  0.31533 -0.04705 -0.21136 -0.32569 -0.88936
3   7   8   51200  11.6111 42:54:08 -2.44355007980E+05 -2.42161295944E+05  0.40045  0.31788 -0.05413 -0.18663 -0.27661 -0.88936
3   7   9   55000  14.0247 45:54:08 -2.43907804226E+05 -2.41974783657E+05  0.39476  0.31666 -0.05161 -0.18412 -0.29175 -0.88936
3   7   9   60000  12.9531 49:54:08 -2.42685407687E+05 -2.41974783657E+05  0.39660  0.31309 -0.04835 -0.19833 -0.30863 -0.88936
