K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   3   1       0   1.0000 01:31:09 -3.10001993463E+05 -3.10001993463E+05  0.01799 -0.08646  0.08028 -0.07475  0.04406 -0.15884 -0.15044 -0.15717 -0.18769 -0.15692
5   3   1     100   1.0000 01:31:09 -3.08676813001E+05 -3.08676813001E+05  0.01799 -0.08646  0.08028 -0.07475  0.04406 -0.15884 -0.15044 -0.15717 -0.18769 -0.15692
5   3   1     200  31.3433 01:31:09 -2.66754840499E+05 -2.66754840499E+05 -0.08646  0.08028 -0.07475  0.04406  0.01799 -0.15044 -0.15717 -0.18769 -0.15692 -0.15884
5   3   1     400  31.9202 01:31:09 -2.54302618728E+05 -2.54302618728E+05  0.08028 -0.08646  0.04406 -0.07475  0.01799 -0.15717 -0.15044 -0.15692 -0.18769 -0.15884
5   3   1     800  29.4632 01:31:09 -2.48706863778E+05 -2.47758994382E+05 -0.08646  0.08028 -0.07475  0.04406  0.01799 -0.15044 -0.15717 -0.18769 -0.15692 -0.15884
5   3   1    1600  33.3542 02:31:09 -2.47691676753E+05 -2.47170756399E+05 -0.07475  0.01799 -0.08646  0.08028  0.04406 -0.18769 -0.15884 -0.15044 -0.15717 -0.15692
5   3   1    3200  37.8632 03:31:09 -2.50620001417E+05 -2.47170756399E+05  0.08028  0.01799 -0.08646 -0.07475  0.04406 -0.15717 -0.15884 -0.15044 -0.18769 -0.15692
5   3   1    5000  38.7123 05:31:09 -2.50808582067E+05 -2.47026067394E+05  0.29668  0.32625  0.22627 -0.18094  0.32750 -0.33895 -0.19747 -0.37940 -0.88936 -0.21405
5   3   1    6400  39.8844 06:31:09 -2.52433175782E+05 -2.47026067394E+05  0.29668  0.32750  0.22627 -0.18094  0.32625 -0.33895 -0.21405 -0.37940 -0.88936 -0.19747
5   3   1   10000  39.1061 07:31:09 -2.49241896043E+05 -2.46749757246E+05  0.43572  0.34489 -0.00875 -0.00504  0.44964 -0.22298 -0.29254 -0.88195 -0.89918 -0.47348
5   3   2   12800  30.9738 09:31:09 -2.48374436454E+05 -2.45580862643E+05  0.43572  0.34489 -0.00504 -0.00875  0.44964 -0.22298 -0.29254 -0.89918 -0.88195 -0.47348
5   3   2   15000  30.6496 10:31:09 -2.50892803770E+05 -2.45313522743E+05  0.43423  0.34461 -0.00137 -0.00540  0.45135 -0.22965 -0.32037 -0.91429 -0.87301 -0.47348
5   3   2   20000  29.8145 16:31:09 -2.49937191232E+05 -2.45114877133E+05  0.41048  0.33338  0.60378 -0.01532 -0.01964 -0.18521 -0.35061 -0.90660 -0.79067 -0.92619
5   3   3   25000  11.8075 20:31:09 -2.44574376623E+05 -2.41618657346E+05  0.38463  0.22541  0.48189 -0.18069  0.35470 -0.21893 -0.34311 -0.69946 -0.88936 -0.47348
5   3   3   25600  11.4748 20:31:09 -2.45824525821E+05 -2.41618657346E+05  0.48189  0.22541 -0.18069  0.35470  0.38463 -0.69946 -0.34311 -0.88936 -0.47348 -0.21893
5   3   3   30000  10.5983 24:31:09 -2.43417396845E+05 -2.41583215120E+05  0.40298  0.22074  0.53711 -0.19007  0.34958 -0.23705 -0.31449 -0.90638 -0.88936 -0.47348
5   3   3   35000  10.3479 27:31:09 -2.44127695181E+05 -2.41544067505E+05  0.34358  0.23237 -0.17401  0.49507  0.39057 -0.20599 -0.36222 -0.88936 -0.71295 -0.55353
5   3   4   40000   9.3403 31:31:09 -2.45282325538E+05 -2.41544067505E+05  0.35861  0.22653  0.54080 -0.18059  0.35476 -0.21369 -0.34307 -0.90638 -0.88936 -0.47348
5   3   4   45000   8.5973 34:31:09 -2.43138783754E+05 -2.41501482866E+05  0.35996  0.22914  0.54173 -0.17820  0.35606 -0.21775 -0.36476 -0.90638 -0.88936 -0.47348
5   3   4   50000   8.0867 38:31:09 -2.42594261106E+05 -2.41448780696E+05  0.37567  0.22393  0.53927 -0.18452  0.35261 -0.21460 -0.33487 -0.90638 -0.88936 -0.47348
5   3   4   51200   8.1780 40:31:09 -2.43070388345E+05 -2.41448780696E+05  0.37567  0.22393  0.53927 -0.18452  0.35261 -0.21460 -0.33487 -0.90638 -0.88936 -0.47348
5   3   4   55000   8.3557 43:31:09 -2.43086961654E+05 -2.41448780696E+05  0.36595  0.22594  0.54027 -0.18196  0.35401 -0.21429 -0.34336 -0.90638 -0.88936 -0.47348
5   3   5   60000   7.4380 47:31:09 -2.44675395620E+05 -2.41382169074E+05  0.36719  0.54073  0.22774 -0.18076  0.35466 -0.22478 -0.90638 -0.34950 -0.88936 -0.47348
5   3   5   65000   6.9585 50:31:09 -2.42632855042E+05 -2.41373181862E+05  0.35770  0.22853  0.49415 -0.17659  0.49353 -0.21614 -0.34840 -0.70798 -0.88936 -0.88116
5   3   5   70000   7.0655 53:31:09 -2.42126430181E+05 -2.41373181862E+05  0.36416  0.22727  0.54123 -0.17948  0.35537 -0.21999 -0.35682 -0.90638 -0.88936 -0.47348
5   3   6   75000   6.0071 56:31:09 -2.41826384204E+05 -2.41373181862E+05  0.40327  0.22171  0.53751 -0.18906  0.35013 -0.23840 -0.32411 -0.90638 -0.88936 -0.47348
