K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   1   1       0   1.0000 47:58:10 -3.20387728484E+05 -3.20387728484E+05 -0.01656 -0.05075  0.05261 -0.10212  0.07896 -0.01758  0.00356 -0.04614 -0.13849 -0.18830 -0.12420 -0.16499 -0.13246 -0.18822 -0.12689 -0.15249
8   1   1     100   1.0000 47:58:10 -3.19057607660E+05 -3.19057607660E+05 -0.01656 -0.05075  0.05261 -0.10212  0.07896 -0.01758  0.00356 -0.04614 -0.13849 -0.18830 -0.12420 -0.16499 -0.13246 -0.18822 -0.12689 -0.15249
8   1   1     200  31.5000 47:58:10 -2.84648707820E+05 -2.84648707820E+05  0.00356 -0.05075  0.05261 -0.01656  0.07896 -0.04614 -0.01758 -0.10212 -0.12689 -0.18830 -0.12420 -0.13849 -0.13246 -0.15249 -0.18822 -0.16499
8   1   1     400  33.7500 47:58:10 -2.66242580249E+05 -2.66242580249E+05 -0.01656  0.05261  0.00356 -0.04614 -0.01758 -0.10212  0.07896 -0.05075 -0.13849 -0.12420 -0.12689 -0.15249 -0.18822 -0.16499 -0.13246 -0.18830
8   1   1     800  31.0000 47:58:10 -2.58666458600E+05 -2.55890493731E+05 -0.01656  0.07896  0.05261 -0.01758 -0.10212 -0.04614  0.00356 -0.05075 -0.13849 -0.13246 -0.12420 -0.18822 -0.16499 -0.15249 -0.12689 -0.18830
8   1   1    1600  31.5625 47:58:10 -2.54173034420E+05 -2.52015023010E+05  0.05261 -0.01656  0.07896 -0.04614 -0.01758 -0.10212  0.00356 -0.05075 -0.12420 -0.13849 -0.13246 -0.15249 -0.18822 -0.16499 -0.12689 -0.18830
8   1   1    3200  30.4062 48:58:10 -2.52714256244E+05 -2.51166373159E+05  0.05261 -0.01656  0.07896 -0.04614 -0.01758 -0.10212  0.00356 -0.05075 -0.12420 -0.13849 -0.13246 -0.15249 -0.18822 -0.16499 -0.12689 -0.18830
8   1   1    5000  29.9800 49:58:10 -2.54082566649E+05 -2.51166373159E+05  0.05261 -0.01656  0.07896 -0.04614 -0.01758 -0.10212  0.00356 -0.05075 -0.12420 -0.13849 -0.13246 -0.15249 -0.18822 -0.16499 -0.12689 -0.18830
8   1   1    6400  29.6094 49:58:10 -2.52850523087E+05 -2.51166373159E+05  0.05261 -0.01656  0.07896 -0.04614  0.00356 -0.10212 -0.01758 -0.05075 -0.12420 -0.13849 -0.13246 -0.15249 -0.12689 -0.16499 -0.18822 -0.18830
8   1   1   12800  29.2969 50:58:10 -2.53685792261E+05 -2.50834013179E+05  0.40776  0.42896  0.57053  0.28375  0.34924 -0.10112 -0.10915  0.52472 -0.21865 -0.64226 -0.90638 -0.36910 -0.26982 -0.88428 -0.89614 -0.88116
8   1   1   15000  29.1400 51:58:10 -2.53153383776E+05 -2.50809560147E+05  0.35040  0.46630  0.37601  0.58362 -0.06816 -0.07181  0.53919  1.00000 -0.23028 -0.89931 -0.49589 -0.90638 -0.83882 -0.92344 -0.88116  0.00000
8   1   2   25000  34.9125 53:58:10 -2.52248347064E+05 -2.50117958828E+05  0.45055  0.44775  1.00000 -0.05994  0.34504  0.35339 -0.06765  0.41640 -0.21098 -0.64226  0.00000 -0.70914 -0.26415 -0.55379 -0.91929 -0.47348
8   1   2   25600  32.4634 53:58:10 -2.51549890002E+05 -2.50117958828E+05  0.45055  1.00000  0.34504 -0.06765 -0.05994  0.44775  0.35339  0.41640 -0.21098  0.00000 -0.26415 -0.91929 -0.70914 -0.64226 -0.55379 -0.47348
8   1   2   35000  26.3604 55:58:10 -2.53342851120E+05 -2.50034279549E+05  0.45058  1.00000  0.33692  0.30887  0.57970 -0.07632 -0.08130  0.43908 -0.23026  0.00000 -0.44139 -0.30680 -0.90638 -0.83388 -0.90375 -0.55353
8   1   2   40000  26.8800 57:58:10 -2.51276998122E+05 -2.49831774710E+05  0.40591  0.36326  0.42809  0.29287  0.56988 -0.10321 -0.10865  0.52400 -0.21636 -0.28141 -0.64226 -0.30393 -0.90638 -0.89358 -0.88476 -0.88116
8   1   2   45000  26.4699 59:58:10 -2.51212366881E+05 -2.49831774710E+05  0.45175  0.28799  0.42796  0.56978 -0.10719 -0.10353  0.34933  0.52388 -0.25045 -0.32709 -0.64226 -0.90638 -0.88405 -0.90317 -0.28858 -0.88116
8   1   2   50000  25.8096 02:59:10 -2.53040084336E+05 -2.49831774710E+05  0.45175  0.28799  0.42796  0.56978 -0.10353  0.34933 -0.10719  0.52388 -0.25045 -0.32709 -0.64226 -0.90638 -0.90317 -0.28858 -0.88405 -0.88116
8   1   2   51200  25.9983 03:59:10 -2.51818394720E+05 -2.49831774710E+05  0.45175  0.34933  0.42796  0.56978  0.28799 -0.10719 -0.10353  0.52388 -0.25045 -0.28858 -0.64226 -0.90638 -0.32709 -0.88405 -0.90317 -0.88116
8   1   3   55000  10.1485 05:59:10 -2.51032181255E+05 -2.49560724238E+05  0.45533 -0.10325  0.34416  0.57131 -0.09848  0.42353  0.52511  0.29256 -0.24316 -0.92037 -0.58975 -0.90555 -0.77286 -0.61068 -0.88116 -0.28913
8   1   3   60000   9.8601 07:59:10 -2.50474088513E+05 -2.49397957989E+05  1.00000  0.36809  0.20978  0.52476  0.39015 -0.22183  0.47406  0.37739  0.00000 -0.64226 -0.34525 -0.90638 -0.24550 -0.88936 -0.88116 -0.56734
8   1   3   65000  10.7629 09:59:10 -2.51991021748E+05 -2.49314966778E+05  1.00000  0.36809  0.20978  0.52476  0.37739 -0.22183  0.39015  0.47406  0.00000 -0.64226 -0.34525 -0.90638 -0.56734 -0.88936 -0.24550 -0.88116
8   1   3   70000  10.7940 20:59:10 -2.50179475886E+05 -2.49096343692E+05  0.45553  0.30626  0.44519  0.58274 -0.07456  1.00000  0.53823 -0.06849 -0.23763 -0.33496 -0.64226 -0.90638 -0.88264  0.00000 -0.88116 -0.90674
8   1   3   75000  11.7421 24:59:10 -2.49433443322E+05 -2.49067362884E+05  0.42708  0.44593  0.30706  0.58330 -0.06895  1.00000  0.44387 -0.07319 -0.21770 -0.64226 -0.34162 -0.90638 -0.90895  0.00000 -0.55353 -0.90167
8   1   3   80000  11.7753 28:59:10 -2.50365306247E+05 -2.49067362884E+05  0.42708  0.30706  0.44593  0.58330  1.00000 -0.07319 -0.06895  0.44387 -0.21770 -0.34162 -0.64226 -0.90638  0.00000 -0.90167 -0.90895 -0.55353
8   1   3   90000  12.4037 37:59:10 -2.49808901432E+05 -2.49067362884E+05  0.40829  0.43116  0.29101  0.36274  0.57219 -0.09689  0.39887 -0.10073 -0.21310 -0.64226 -0.32716 -0.63823 -0.90638 -0.95294 -0.47348 -0.86674
8   1   4   95000   9.8817 41:59:10 -2.50698492879E+05 -2.49067362884E+05  0.40829  0.29101  0.43116  0.57219  0.36274 -0.09689  0.39887 -0.10073 -0.21310 -0.32716 -0.64226 -0.90638 -0.63823 -0.95294 -0.47348 -0.86674
8   1   4  100000   8.7493 43:59:10 -2.49616147909E+05 -2.48940553319E+05  0.39574  1.00000  0.36761  0.52440 -0.22283  0.21024  0.47365  0.37692 -0.24223  0.00000 -0.64226 -0.90638 -0.90476 -0.33088 -0.88116 -0.56734
8   1   4  102400   8.7391 43:59:10 -2.50253108016E+05 -2.48940553319E+05  0.39574  0.36761  1.00000  0.52440 -0.22283  0.21024  0.47365  0.37692 -0.24223 -0.64226  0.00000 -0.90638 -0.90476 -0.33088 -0.88116 -0.56734
8   1   4  105000   8.9739 45:59:10 -2.51378794846E+05 -2.48940553319E+05  0.20800  0.35192  0.31521  0.52564 -0.21956  1.00000  0.47503  0.37855 -0.34351 -0.22010 -0.56412 -0.90638 -0.88936  0.00000 -0.88116 -0.56734
8   1   4  115000   9.3710 49:59:10 -2.49771188746E+05 -2.48940553319E+05  0.39571  0.20342  0.35658  0.51610  0.37976 -0.24410  0.46447  0.36605 -0.25303 -0.31038 -0.64226 -0.90638 -0.89931 -0.88936 -0.88116 -0.56734
8   1   4  125000   9.3832 52:59:10 -2.49883985244E+05 -2.48806781063E+05  0.39740  0.36644  0.21532  0.52351  0.38927 -0.22503  0.33047  1.00000 -0.23289 -0.64226 -0.31896 -0.90638 -0.89931 -0.88936 -0.47348  0.00000
8   1   4  130000   9.5827 55:59:10 -2.49782643866E+05 -2.48806781063E+05  0.39740  0.36644  0.21532  1.00000  0.52351  0.38927 -0.22503  0.33047 -0.23289 -0.64226 -0.31896  0.00000 -0.90638 -0.89931 -0.88936 -0.47348
8   1   4  135000   9.6481 59:59:10 -2.50017085075E+05 -2.48806781063E+05  0.20970  0.36921  0.39194  0.52613 -0.21967  1.00000  0.36036  0.36321 -0.35681 -0.64226 -0.89931 -0.90701 -0.88936  0.00000 -0.21898 -0.54669
8   1   5  140000   7.3118 01:00:11 -2.50069386738E+05 -2.48806781063E+05  0.37205  0.36586  0.20485  1.00000  0.52308  0.40063 -0.22615  0.32986 -0.23018 -0.64226 -0.34235  0.00000 -0.90638 -0.90770 -0.88936 -0.47348
8   1   5  150000   7.2270 10:00:11 -2.50207648412E+05 -2.48806781063E+05  0.40301  0.36576  0.21167  0.52301  1.00000 -0.22634  0.38460  0.32975 -0.25165 -0.64226 -0.31927 -0.90638  0.00000 -0.88936 -0.88350 -0.47348
8   1   6  154320   8.2000 16:00:11 -2.49686501292E+05 -2.48806781063E+05  0.45979  0.42829  0.28790  0.57004  0.44890 -0.10561 -0.09729  0.39584 -0.24436 -0.64226 -0.32683 -0.90638 -0.89931 -0.91226 -0.75139 -0.47348
8   1   6  155000   6.6808 16:00:11 -2.48984588026E+05 -2.48806781063E+05  0.45979  0.42829  0.28790  0.57004  0.44890 -0.10561 -0.09729  0.39584 -0.24436 -0.64226 -0.32683 -0.90638 -0.89931 -0.91226 -0.75139 -0.47348
8   1   6  160000   6.2763 28:00:11 -2.50566359584E+05 -2.48806781063E+05  0.45979  0.42829  0.28790  0.57004  0.44890 -0.09729 -0.10561  0.39584 -0.24436 -0.64226 -0.32683 -0.90638 -0.89931 -0.75139 -0.91226 -0.47348
8   1   6  165000   6.5675 39:00:11 -2.49542320822E+05 -2.48806781063E+05  0.40585  0.36645  0.21223  0.52352  0.38928 -0.22501  0.33048  1.00000 -0.24397 -0.64226 -0.32716 -0.90638 -0.89931 -0.88936 -0.47348  0.00000
8   1   6  170000   5.9102 46:00:11 -2.49764720896E+05 -2.48806781063E+05  0.37378  0.36053  0.19871  0.51907 -0.23645  1.00000  0.54292  0.46776 -0.24455 -0.64226 -0.35192 -0.90638 -0.88936  0.00000 -0.77946 -0.88116
8   1   6  175000   6.2251 50:00:11 -2.50116487889E+05 -2.48806781063E+05  0.37378  0.19871  0.36053  0.51907  1.00000  0.54292  0.46776 -0.23645 -0.24455 -0.35192 -0.64226 -0.90638  0.00000 -0.77946 -0.88116 -0.88936
8   1   7  176156   4.8000 51:00:11 -2.49533478865E+05 -2.48806781063E+05  0.39560  0.34866  0.18678  0.51014 -0.25941  0.50422  0.45788  0.35824 -0.25801 -0.64226 -0.33055 -0.90638 -0.88936 -0.80969 -0.88116 -0.56734
8   1   7  180000   4.1940 53:00:11 -2.49387742247E+05 -2.48806781063E+05  0.39560  0.34866  0.18678  0.51014 -0.25941  0.45788  0.50422  0.35824 -0.25801 -0.64226 -0.33055 -0.90638 -0.88936 -0.88116 -0.80969 -0.56734
8   1   7  185000   4.3362 57:00:11 -2.49336192996E+05 -2.48806781063E+05  0.42130  0.38262  0.23021  0.53569 -0.19374  0.48615  1.00000  1.00000 -0.25330 -0.64226 -0.32726 -0.90638 -0.88936 -0.88116  0.00000  0.00000
8   1   8  192527   4.1000 02:01:11 -2.49921422932E+05 -2.48806781063E+05  0.40217  0.42169  0.19814  0.52012 -0.23365  1.00000  0.32570  0.51432 -0.24750 -0.88199 -0.32601 -0.90638 -0.90158  0.00000 -0.47348 -0.80969
8   1   8  195000   5.4985 03:01:11 -2.49424343324E+05 -2.48806781063E+05  0.40217  0.42169  0.19814  0.52012 -0.23365  1.00000  0.51432  0.32570 -0.24750 -0.88199 -0.32601 -0.90638 -0.90158  0.00000 -0.80969 -0.47348
8   1   8  200000   5.1541 08:01:11 -2.50596180492E+05 -2.48806781063E+05  0.37704  0.19864  0.35944  0.51826 -0.23855  0.51243  1.00000  0.32308 -0.23125 -0.34724 -0.64226 -0.90638 -0.88936 -0.80969  0.00000 -0.47348
8   1   8  205000   5.1485 12:01:11 -2.49098149803E+05 -2.48773272579E+05  0.37704  0.35944  0.19864  0.51826 -0.23855  1.00000  0.51243  0.32308 -0.23125 -0.64226 -0.34724 -0.90638 -0.88936  0.00000 -0.80969 -0.47348
8   1   8  210000   4.9661 14:01:11 -2.49100320330E+05 -2.48773272579E+05  0.40062  0.38275  0.22706  0.53579 -0.19353  1.00000  1.00000  0.34771 -0.23736 -0.64226 -0.34351 -0.90638 -0.90878  0.00000  0.00000 -0.47348
8   1   8  220000   5.4169 22:01:11 -2.50080135869E+05 -2.48773272579E+05  0.37542  0.20832  0.36888  0.52535 -0.21715  1.00000  0.47472  0.37817 -0.23528 -0.35379 -0.64226 -0.90638 -0.89199  0.00000 -0.88116 -0.56734
8   1   8  225000   5.1910 25:01:11 -2.49449045223E+05 -2.48773272579E+05  0.37542  0.36888  0.20832  0.52535 -0.21715  0.47472  0.37817  1.00000 -0.23528 -0.64226 -0.35379 -0.90638 -0.89199 -0.88116 -0.56734  0.00000
8   1   9  227091   2.7000 26:01:11 -2.49050004409E+05 -2.48773272579E+05  0.37542  0.36888  0.20832  0.52535 -0.21715  0.47472  0.37817  1.00000 -0.23528 -0.64226 -0.35379 -0.90638 -0.89199 -0.88116 -0.56734  0.00000
8   1   9  230000   3.4409 27:01:11 -2.49655042442E+05 -2.48773272579E+05  0.41185  0.22854  0.38324  0.53615 -0.19254  0.48666  1.00000  1.00000 -0.24392 -0.34105 -0.64226 -0.90638 -0.88936 -0.88116  0.00000  0.00000
