K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   2   1       0   1.0000 26:28:08 -3.04054370921E+05 -3.04054370921E+05  0.06031  0.01993 -0.08410 -0.16045 -0.16935 -0.16552
3   2   1     100   1.9608 26:28:08 -2.98076833064E+05 -2.98076833064E+05 -0.08410  0.01993  0.06031 -0.16552 -0.16935 -0.16045
3   2   1     200  20.0000 26:28:08 -2.66669854622E+05 -2.66669854622E+05  0.01993 -0.08410  0.06031 -0.16935 -0.16552 -0.16045
3   2   1     400  21.8750 26:28:08 -2.50753830994E+05 -2.50753830994E+05 -0.08410  0.01993  0.06031 -0.16552 -0.16935 -0.16045
3   2   1     800  29.8906 26:28:08 -2.51221041208E+05 -2.45640859797E+05 -0.08410  0.01993  0.06031 -0.16552 -0.16935 -0.16045
3   2   1    1600  30.7455 26:28:08 -2.49353708757E+05 -2.45640859797E+05  0.32342  0.34520 -0.05066 -0.23842 -0.12629 -0.88936
3   2   1    3200  32.2991 26:28:08 -2.48315614623E+05 -2.43181770127E+05  0.28053  0.35594 -0.03959 -0.19676 -0.21928 -0.88936
3   2   2    6400  34.9588 27:28:08 -2.47108902003E+05 -2.43181770127E+05  0.35494  0.31897 -0.04700 -0.21863 -0.23312 -0.88936
3   2   3   10000  29.6503 27:28:08 -2.49743436558E+05 -2.43181770127E+05  0.30813 -0.04270  0.37345 -0.28514 -0.88936 -0.21297
3   2   3   12800  25.8954 28:28:08 -2.50403896863E+05 -2.43181770127E+05  0.34200  0.23888 -0.02872 -0.22082 -0.14929 -0.88533
3   2   4   20000  25.9168 29:28:08 -2.47296806644E+05 -2.43181770127E+05  0.07115  0.40539  0.07263 -0.88329 -0.20788 -0.91234
3   2   5   25600  20.1350 30:28:08 -2.47914164999E+05 -2.43181770127E+05  0.39437  0.32018 -0.05444 -0.18066 -0.26940 -0.88936
3   2   6   30000  20.6128 31:28:08 -2.46210420944E+05 -2.43181770127E+05  0.31279  0.36704 -0.03233 -0.31308 -0.22893 -0.88936
3   2   7   40000  17.3578 33:28:08 -2.45691477472E+05 -2.42722231123E+05  0.33481  0.32489 -0.04814 -0.21629 -0.20260 -0.88936
3   2   9   51200  14.7987 34:28:08 -2.43828871428E+05 -2.42411530522E+05  0.39686  0.31233 -0.04834 -0.20319 -0.30337 -0.88936
3   2   9   55000  14.1280 35:28:08 -2.44620894045E+05 -2.42410462893E+05  0.40363  0.32390 -0.05696 -0.19412 -0.25762 -0.88936
3   2  11   65000  11.9166 37:28:08 -2.43702265786E+05 -2.41842563561E+05  0.41649  0.31293 -0.05058 -0.21126 -0.31336 -0.88936
3   2  13   80000   8.3579 39:28:08 -2.43490313066E+05 -2.41760619115E+05  0.40780  0.31901 -0.05085 -0.19487 -0.31749 -0.88936
3   2  14   90000   7.0255 41:28:08 -2.42541407680E+05 -2.41760619115E+05  0.41543  0.31301 -0.04769 -0.21407 -0.33484 -0.88936
3   2  16  100000   5.3666 44:28:08 -2.42361765870E+05 -2.41760619115E+05  0.41064  0.31455 -0.04697 -0.20960 -0.33983 -0.88936
3   2  16  102400   5.3518 45:28:08 -2.42082080010E+05 -2.41760619115E+05  0.41199  0.31404 -0.04615 -0.21379 -0.34448 -0.88936
3   2  17  105457   6.0000 45:28:08 -2.41866212083E+05 -2.41760619115E+05  0.41313  0.31382 -0.04695 -0.21426 -0.33879 -0.88936
3   2  17  110000   5.4826 46:28:08 -2.42909362558E+05 -2.41760619115E+05  0.41080  0.31475 -0.04619 -0.20977 -0.34754 -0.88936
3   2  18  112342   3.9000 46:28:08 -2.42118223566E+05 -2.41760619115E+05  0.40757  0.31695 -0.04555 -0.21203 -0.35030 -0.88936
3   2  19  119270   4.5000 48:28:08 -2.41885521233E+05 -2.41760619115E+05  0.41371  0.31402 -0.04693 -0.21792 -0.33678 -0.88936
3   2  19  120000   4.3692 48:28:08 -2.42235025441E+05 -2.41760619115E+05  0.41371  0.31402 -0.04693 -0.21792 -0.33678 -0.88936
3   2  20  126147   4.5000 49:28:08 -2.42446714930E+05 -2.41760619115E+05  0.41484  0.31351 -0.04844 -0.21519 -0.32712 -0.88936
3   2  20  130000   3.9326 50:28:08 -2.42060621723E+05 -2.41760619115E+05  0.41771  0.31173 -0.04993 -0.21933 -0.31298 -0.88936
3   2  21  133089   2.8000 50:28:08 -2.41762251037E+05 -2.41760619115E+05  0.41602  0.31337 -0.04844 -0.21224 -0.33147 -0.88936
3   2  22  139992   3.2000 51:28:08 -2.41878488578E+05 -2.41760619115E+05  0.41095  0.31648 -0.04624 -0.21702 -0.34403 -0.88936
3   2  22  145000   3.1942 52:28:08 -2.41924775528E+05 -2.41760619115E+05  0.40602  0.31863 -0.04402 -0.20876 -0.36958 -0.88936
3   2  23  146941   3.4000 53:28:08 -2.41837178869E+05 -2.41760619115E+05  0.41325  0.31519 -0.04696 -0.21773 -0.33844 -0.88936
