K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   5   9   50000  15.8084 31:40:08 -2.44578169812E+05 -2.42352845304E+05  0.39171  0.31991 -0.05382 -0.19737 -0.26259 -0.88936
3   5   9   51200  11.0711 32:40:08 -2.42797901528E+05 -2.42045617037E+05  0.42526  0.31936 -0.05693 -0.19533 -0.28572 -0.88936
3   5   9   55000  13.2171 34:40:08 -2.44883346368E+05 -2.42045617037E+05  0.39652  0.31539 -0.04952 -0.19824 -0.30196 -0.88936
3   5  10   60000  11.9275 41:40:08 -2.43627588691E+05 -2.42045617037E+05  0.31912 -0.05743  0.42432 -0.28173 -0.88936 -0.19031
3   5  11   65000  13.3043 57:40:08 -2.42815339537E+05 -2.41944048660E+05  0.41571  0.31278 -0.04917 -0.21219 -0.32332 -0.88936
3   5  11   70000  11.6819 06:41:08 -2.42774941421E+05 -2.41944048660E+05  0.40773  0.31665 -0.05371 -0.19019 -0.28966 -0.88936
3   5  12   75000   9.7138 14:41:08 -2.42540891693E+05 -2.41813934602E+05  0.43199  0.31922 -0.05775 -0.20634 -0.28245 -0.88936
3   5  13   80000   8.8088 18:41:08 -2.42189276325E+05 -2.41762251037E+05  0.41574  0.31214 -0.04843 -0.21002 -0.33044 -0.88936
3   5  14   85000   6.7005 22:41:08 -2.42907223767E+05 -2.41762251037E+05  0.40911  0.31492 -0.04842 -0.21012 -0.32403 -0.88936
3   5  14   90000   7.0096 27:41:08 -2.42025267155E+05 -2.41762251037E+05  0.40791  0.31231 -0.04697 -0.20831 -0.33135 -0.88936
3   5  15   95000   7.1716 36:41:08 -2.42597818288E+05 -2.41760619115E+05  0.42699  0.31886 -0.05607 -0.19778 -0.29531 -0.88936
3   5  16  100000   6.4502 45:41:08 -2.41829866195E+05 -2.41760619115E+05  0.40900  0.31629 -0.04550 -0.21200 -0.35207 -0.88936
3   5  16  102400   6.2775 46:41:08 -2.42332584721E+05 -2.41760619115E+05  0.41240  0.31384 -0.04770 -0.20776 -0.33653 -0.88936
3   5  17  105000   5.7377 48:41:08 -2.42506536338E+05 -2.41760619115E+05  0.41301  0.31445 -0.04771 -0.21836 -0.32927 -0.88936
3   5  17  105789   5.1000 48:41:08 -2.41831803973E+05 -2.41760619115E+05  0.41301  0.31445 -0.04771 -0.21836 -0.32927 -0.88936
3   5  17  110000   4.8379 52:41:08 -2.42281645741E+05 -2.41760619115E+05  0.41252  0.31442 -0.04771 -0.21123 -0.33477 -0.88936
3   5  18  112686   4.7000 54:41:08 -2.42611744871E+05 -2.41760619115E+05  0.40508  0.31947 -0.04325 -0.20937 -0.37672 -0.88936
3   5  18  115000   5.1710 55:41:08 -2.41909724463E+05 -2.41760619115E+05  0.41264  0.31319 -0.04769 -0.21436 -0.32973 -0.88936
3   5  19  120000   4.5359 00:42:08 -2.41813934602E+05 -2.41760619115E+05  0.41351  0.31452 -0.04696 -0.21605 -0.33924 -0.88936
3   5  19  125000   4.2982 08:42:08 -2.41904920957E+05 -2.41760619115E+05  0.40848  0.31654 -0.04472 -0.21050 -0.36084 -0.88936
3   5  20  126552   4.6000 10:42:08 -2.41799367203E+05 -2.41760619115E+05  0.41478  0.31456 -0.04770 -0.21818 -0.33296 -0.88936
3   5  20  130000   4.3549 18:42:08 -2.41762251037E+05 -2.41760619115E+05  0.41566  0.31321 -0.04769 -0.21627 -0.33369 -0.88936
3   5  21  133451   3.1000 20:42:08 -2.41907821368E+05 -2.41760619115E+05  0.41073  0.31457 -0.04537 -0.21266 -0.35146 -0.88936
3   5  21  135000   3.2246 22:42:08 -2.41870664553E+05 -2.41760619115E+05  0.41737  0.31323 -0.04918 -0.21611 -0.32381 -0.88936
3   5  22  140000   4.0584 28:42:08 -2.41847033182E+05 -2.41760619115E+05  0.40713  0.31792 -0.04395 -0.21241 -0.36625 -0.88936
3   5  22  140341   3.4000 29:42:08 -2.41817350489E+05 -2.41760619115E+05  0.41687  0.31378 -0.04845 -0.21652 -0.33013 -0.88936
3   5  22  145000   3.3376 36:42:08 -2.41760619115E+05 -2.41760619115E+05  0.40808  0.31668 -0.04470 -0.21230 -0.35806 -0.88936
3   5  23  147233   3.1000 40:42:08 -2.41813934602E+05 -2.41760619115E+05  0.41337  0.31343 -0.04691 -0.21234 -0.34026 -0.88936
3   5  23  150000   2.4653 42:42:08 -2.41994831308E+05 -2.41760619115E+05  0.40962  0.31587 -0.04548 -0.21148 -0.35312 -0.88936
3   5  24  155000   2.7268 48:42:08 -2.41840148645E+05 -2.41760619115E+05  0.40900  0.31626 -0.04467 -0.21275 -0.35880 -0.88936
3   5  24  160000   2.5180 55:42:08 -2.41847033182E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  25  160929   1.7000 57:42:08 -2.41762251037E+05 -2.41760619115E+05  0.41476  0.31365 -0.04770 -0.21414 -0.33480 -0.88936
3   5  25  165000   2.1895 59:42:08 -2.41829866195E+05 -2.41760619115E+05  0.42024  0.31240 -0.04995 -0.21667 -0.32031 -0.88936
3   5  26  167716   2.6000 04:43:08 -2.41813934602E+05 -2.41760619115E+05  0.41705  0.31330 -0.04845 -0.21850 -0.32784 -0.88936
3   5  26  170000   2.0368 07:43:08 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  27  174588   2.5000 14:43:08 -2.41993968521E+05 -2.41760619115E+05  0.40508  0.31947 -0.04325 -0.20937 -0.37672 -0.88936
3   5  27  175000   2.4259 14:43:08 -2.41799367203E+05 -2.41760619115E+05  0.40508  0.31947 -0.04325 -0.20937 -0.37672 -0.88936
3   5  27  180000   1.9627 19:43:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  28  181318   1.2000 21:43:08 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  28  185000   1.3405 23:43:08 -2.41847033182E+05 -2.41760619115E+05  0.41687  0.31378 -0.04845 -0.21652 -0.33013 -0.88936
3   5  29  188113   1.5000 26:43:08 -2.41797098176E+05 -2.41760619115E+05  0.41478  0.31456 -0.04770 -0.21818 -0.33296 -0.88936
3   5  29  190000   1.3454 26:43:08 -2.41817350489E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  30  194894   1.0000 33:43:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  30  195000   1.0772 33:43:08 -2.41871824908E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  30  200000   1.1891 39:43:08 -2.41760619115E+05 -2.41760619115E+05  0.41172  0.31546 -0.04621 -0.21776 -0.34283 -0.88936
3   5  31  201633   0.8000 40:43:08 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  31  205000   0.9580 44:43:08 -2.41760619115E+05 -2.41760619115E+05  0.41687  0.31378 -0.04845 -0.21652 -0.33013 -0.88936
3   5  32  208442   1.1000 53:43:08 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  32  210000   0.9309 54:43:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  33  215000   1.0403 59:43:08 -2.41797098176E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  33  215203   1.1000 00:44:08 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  33  220000   1.0363 03:44:08 -2.41760619115E+05 -2.41760619115E+05  0.41325  0.31519 -0.04696 -0.21773 -0.33844 -0.88936
3   5  34  221965   0.7000 06:44:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  34  225000   0.8179 10:44:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  35  230000   0.8003 18:44:08 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  36  235000   1.4894 23:44:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  36  235461   1.2000 23:44:08 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  36  240000   0.7741 30:44:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  37  242151   0.9000 33:44:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  37  245000   0.7235 35:44:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  38  248849   0.8000 40:44:08 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  38  250000   0.7347 41:44:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  39  255000   0.3356 47:44:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  39  255604   0.7000 49:44:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  39  260000   0.6536 53:44:08 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  40  262326   0.9000 54:44:08 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  40  265000   0.6265 58:44:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  41  269013   0.6000 01:45:08 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  41  270000   0.5100 03:45:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  42  275000   0.5682 07:45:08 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  42  275704   0.9000 07:45:08 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  42  280000   0.7440 11:45:08 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  43  282418   0.8000 13:45:08 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  43  285000   0.6936 15:45:08 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  44  289102   0.5000 20:45:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  44  290000   0.5363 21:45:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  45  295000   1.2195 23:45:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  45  295768   0.7000 24:45:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  45  300000   0.7299 36:45:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  46  302521   0.6000 38:45:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  46  305000   0.8401 39:45:08 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  47  309174   0.4000 45:45:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  47  310000   0.6073 48:45:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  48  315000   0.0000 01:46:08 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  48  315824   0.5000 03:46:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  48  320000   0.5911 13:46:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5  49  322474   0.4000 18:46:08 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3   5  49  325000   0.5519 31:46:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3   5 200  326803   0.0000 32:46:08 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
