K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   4   1       0   1.0000 12:32:08 -3.03957658584E+05 -3.03957658584E+05 -0.07166 -0.01278  0.07969 -0.14395 -0.16288 -0.19131
3   4   1     100   0.9901 12:32:08 -3.03170159812E+05 -3.03170159812E+05 -0.07166 -0.01278  0.07969 -0.14395 -0.16288 -0.19131
3   4   1     200  26.2136 12:32:08 -2.62634225831E+05 -2.62634225831E+05 -0.07166  0.07969 -0.01278 -0.14395 -0.19131 -0.16288
3   4   1     400  32.2660 13:32:08 -2.55751703937E+05 -2.52846459476E+05 -0.07166  0.07969 -0.01278 -0.14395 -0.19131 -0.16288
3   4   1     800  35.1117 13:32:08 -2.50338575686E+05 -2.45517544055E+05 -0.07166  0.07969 -0.01278 -0.14395 -0.19131 -0.16288
3   4   1    1600  33.9352 13:32:08 -2.45376804015E+05 -2.44238887242E+05  0.30883  0.38545 -0.04546 -0.29380 -0.21085 -0.88936
3   4   1    3200  31.4099 17:32:08 -2.45709720043E+05 -2.43414157608E+05  0.39190  0.32190 -0.05670 -0.18540 -0.24955 -0.88936
3   4   1    5000  30.9229 19:32:08 -2.51067989106E+05 -2.43414157608E+05  0.34216  0.32181 -0.05004 -0.21543 -0.20658 -0.88936
3   4   2    6400  33.2386 19:32:08 -2.46316344459E+05 -2.43414157608E+05  0.27574  0.37228 -0.03357 -0.22204 -0.23483 -0.88936
3   4   2   10000  31.3512 22:32:08 -2.48667698190E+05 -2.43414157608E+05  0.33429  0.32576 -0.04787 -0.21823 -0.20169 -0.88936
3   4   3   12800  24.6289 25:32:08 -2.52712399586E+05 -2.43414157608E+05  0.40449  0.06693  0.07205 -0.20788 -0.87701 -0.89703
3   4   3   15000  23.3889 28:32:08 -2.49123499585E+05 -2.43414157608E+05  0.32422 -0.05737  0.40539 -0.25306 -0.88936 -0.20604
3   4   4   20000  27.0174 32:32:08 -2.48726316661E+05 -2.43414157608E+05  0.36144 -0.04756  0.32090 -0.18563 -0.88936 -0.28104
3   4   4   25000  23.0385 34:32:08 -2.48968734352E+05 -2.42583169832E+05  0.32167 -0.05469  0.39735 -0.26559 -0.88936 -0.19329
3   4   5   25600  18.4638 34:32:08 -2.46420071943E+05 -2.42583169832E+05 -0.05469  0.32167  0.39735 -0.88936 -0.26559 -0.19329
3   4   6   35000  23.6128 42:32:08 -2.49173341963E+05 -2.42583169832E+05  0.41369  0.35546 -0.03642 -0.47570 -0.23334 -0.88936
3   4   7   40000  15.7078 58:32:08 -2.45138219877E+05 -2.42583169832E+05  0.37580  0.31346 -0.04473 -0.21021 -0.29122 -0.88936
3   4   7   45000  18.7527 04:33:08 -2.44500263278E+05 -2.42388051070E+05  0.37428  0.31686 -0.04028 -0.21055 -0.33536 -0.88936
3   4   8   50000  16.2704 06:33:08 -2.44361703766E+05 -2.42159625885E+05  0.32301  0.36986 -0.05157 -0.24971 -0.19957 -0.88936
3   4   8   51200  16.5559 07:33:08 -2.44389504038E+05 -2.42159625885E+05  0.39316  0.31741 -0.04999 -0.19173 -0.30040 -0.88936
3   4   9   55000   8.4523 08:33:08 -2.43302708056E+05 -2.42159625885E+05  0.39100  0.31619 -0.04517 -0.20840 -0.32289 -0.88936
3   4  10   60000   9.8113 13:33:08 -2.43170114854E+05 -2.41883093559E+05  0.40421  0.31473 -0.05029 -0.19382 -0.31066 -0.88936
3   4  10   65000  13.3496 22:33:08 -2.43148981243E+05 -2.41883093559E+05  0.41478  0.32033 -0.05616 -0.19309 -0.27903 -0.88936
3   4  11   70000  11.9372 26:33:08 -2.44628312023E+05 -2.41762251037E+05  0.40699  0.31289 -0.05168 -0.20034 -0.29603 -0.88936
3   4  12   75000   9.8696 33:33:08 -2.42838834366E+05 -2.41762251037E+05  0.40686  0.31401 -0.04701 -0.21167 -0.32943 -0.88936
3   4  12   80000  10.1874 43:33:08 -2.42384834162E+05 -2.41762251037E+05  0.41140  0.31228 -0.04841 -0.20934 -0.32362 -0.88936
3   4  13   85000   7.5344 51:33:08 -2.42127394266E+05 -2.41762251037E+05  0.42124  0.31711 -0.05437 -0.19897 -0.30139 -0.88936
3   4  14   90000   7.3430 55:33:08 -2.42230517174E+05 -2.41760619115E+05  0.41824  0.31259 -0.05127 -0.21697 -0.30560 -0.88936
3   4  15   95000   5.1515 58:33:08 -2.42441368319E+05 -2.41760619115E+05  0.40697  0.31779 -0.04969 -0.19561 -0.32541 -0.88936
3   4  15  100000   5.2103 07:34:08 -2.41897303814E+05 -2.41760619115E+05  0.41327  0.31427 -0.04696 -0.21387 -0.34035 -0.88936
3   4  16  102400   4.5173 10:34:08 -2.42058400735E+05 -2.41760619115E+05  0.41800  0.31955 -0.05345 -0.19937 -0.30700 -0.88936
3   4  16  105000   5.0860 13:34:08 -2.41967950565E+05 -2.41760619115E+05  0.41566  0.31321 -0.04769 -0.21627 -0.33369 -0.88936
3   4  17  109210   4.5000 18:34:08 -2.41816862759E+05 -2.41760619115E+05  0.41484  0.31416 -0.04770 -0.21547 -0.33476 -0.88936
3   4  17  110000   5.1241 18:34:08 -2.41835342676E+05 -2.41760619115E+05  0.41207  0.31420 -0.04615 -0.21231 -0.34645 -0.88936
3   4  17  115000   4.3346 29:34:08 -2.42212501169E+05 -2.41760619115E+05  0.41898  0.31988 -0.05282 -0.20121 -0.31307 -0.88936
3   4  18  116112   4.7000 31:34:08 -2.41936925749E+05 -2.41760619115E+05  0.42024  0.31240 -0.04995 -0.21667 -0.32031 -0.88936
3   4  18  120000   4.9429 35:34:08 -2.42092536716E+05 -2.41760619115E+05  0.41737  0.31323 -0.04918 -0.21611 -0.32381 -0.88936
3   4  19  123082   5.0000 42:34:08 -2.41931357014E+05 -2.41760619115E+05  0.41273  0.31422 -0.04771 -0.21284 -0.33331 -0.88936
3   4  19  125000   4.6750 47:34:08 -2.41953095830E+05 -2.41760619115E+05  0.41153  0.31450 -0.04618 -0.20994 -0.34841 -0.88936
3   4  20  130000   3.8793 52:34:08 -2.41973951369E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
