K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   1   1       0   1.0000 43:29:10 -3.15057777887E+05 -3.15057777887E+05 -0.09417  0.02384 -0.14513  0.16379  0.10078 -0.00974 -0.08023 -0.16126 -0.13557 -0.19758 -0.11951 -0.17886 -0.17966 -0.13486
7   1   1     100   1.9802 43:29:10 -3.10291514247E+05 -3.10291514247E+05 -0.09417  0.02384 -0.14513  0.16379  0.10078 -0.00974 -0.08023 -0.16126 -0.13557 -0.19758 -0.11951 -0.17886 -0.17966 -0.13486
7   1   1     200  31.3433 44:29:10 -2.73966045878E+05 -2.73966045878E+05  0.16379 -0.14513  0.10078 -0.09417 -0.08023  0.02384 -0.00974 -0.11951 -0.19758 -0.17886 -0.16126 -0.13486 -0.13557 -0.17966
7   1   1     400  33.6658 44:29:10 -2.61644864507E+05 -2.61621090353E+05  0.16379 -0.14513  0.10078 -0.08023 -0.09417  0.02384 -0.00974 -0.11951 -0.19758 -0.17886 -0.13486 -0.16126 -0.13557 -0.17966
7   1   1     800  31.3358 44:29:10 -2.52672554847E+05 -2.52660894591E+05 -0.14513  0.16379 -0.00974 -0.09417  0.10078  0.02384 -0.08023 -0.19758 -0.11951 -0.17966 -0.16126 -0.17886 -0.13557 -0.13486
7   1   1    1600  26.1711 44:29:10 -2.51562205054E+05 -2.50493286225E+05 -0.14513  0.10078  0.16379  0.02384 -0.00974 -0.09417 -0.08023 -0.19758 -0.17886 -0.11951 -0.13557 -0.17966 -0.16126 -0.13486
7   1   1    3200  28.4286 45:29:10 -2.51532751294E+05 -2.50247130965E+05 -0.14513  0.16379  0.10078 -0.00974 -0.09417  0.02384 -0.08023 -0.19758 -0.11951 -0.17886 -0.17966 -0.16126 -0.13557 -0.13486
7   1   1    5000  27.5945 47:29:10 -2.51363062131E+05 -2.49453741178E+05 -0.14513  0.10078  0.16379 -0.09417  0.02384 -0.00974 -0.08023 -0.19758 -0.17886 -0.11951 -0.16126 -0.13557 -0.17966 -0.13486
7   1   1    6400  27.8394 48:29:10 -2.52431491917E+05 -2.49453741178E+05  0.32509  0.41902  0.31930 -0.03242  1.00000 -0.02673  0.43729 -0.31697 -0.23707 -0.40986 -0.89557  0.00000 -0.89348 -0.47348
7   1   1   10000  28.7871 51:29:10 -2.52155723690E+05 -2.49453741178E+05  0.32509  0.41902  0.31930 -0.03242  1.00000 -0.02673  0.43729 -0.31697 -0.23707 -0.40986 -0.89557  0.00000 -0.89348 -0.47348
7   1   1   12800  28.5525 53:29:10 -2.52538812362E+05 -2.49453741178E+05  0.43120  0.46875  0.33788 -0.02393 -0.03733  1.00000  0.43859 -0.24163 -0.64226 -0.33301 -0.91833 -0.84357  0.00000 -0.47348
7   1   1   15000  28.3381 55:29:10 -2.52310625806E+05 -2.49453741178E+05  0.43859  0.33788  0.43120 -0.03733  0.46875  1.00000 -0.02393 -0.47348 -0.33301 -0.24163 -0.84357 -0.64226  0.00000 -0.91833
7   1   1   20000  27.3636 58:29:10 -2.50004826813E+05 -2.48299177842E+05  0.47878  0.34677  0.61165  0.00321  0.00568  0.00027  0.45432 -0.22771 -0.34673 -0.90638 -0.92184 -0.91166 -0.87524 -0.47348
7   1   2   25000  19.3541 02:30:10 -2.51542079604E+05 -2.47928983218E+05  0.44480  0.42412  0.30970  0.54199 -0.05670 -0.05069  1.00000 -0.22453 -0.47348 -0.34482 -0.71353 -0.92021 -0.88244  0.00000
7   1   2   25600  20.0764 02:30:10 -2.49545313826E+05 -2.47928983218E+05  0.44480  0.30970  0.54199 -0.05069 -0.05670  1.00000  0.42412 -0.22453 -0.34482 -0.71353 -0.88244 -0.92021  0.00000 -0.47348
7   1   2   30000  20.0080 05:30:10 -2.49828330182E+05 -2.47928983218E+05  0.44149  0.30855  0.58926 -0.06191  1.00000 -0.05335  0.42284 -0.21742 -0.34210 -0.90638 -0.88413  0.00000 -0.88407 -0.47348
7   1   2   35000  21.9128 07:30:10 -2.52556629863E+05 -2.47923864789E+05  0.39137  0.46808  0.36073 -0.02640 -0.02572  1.00000  0.43788 -0.25000 -0.64226 -0.25891 -0.90898 -0.88222  0.00000 -0.47348
7   1   2   40000  24.1628 11:30:10 -2.51073496540E+05 -2.47923864789E+05  0.42428  0.46772  0.36900 -0.02744  1.00000 -0.03058  0.43750 -0.37408 -0.64226 -0.24244 -0.87420  0.00000 -0.93611 -0.47348
7   1   3   45000  20.0935 13:30:10 -2.47887475758E+05 -2.46927914475E+05  0.36900 -0.02744  0.46772 -0.03058  0.42428  1.00000  0.43750 -0.24244 -0.87420 -0.64226 -0.93611 -0.37408  0.00000 -0.47348
7   1   3   50000  13.6095 16:30:10 -2.48687487250E+05 -2.46305990183E+05  0.38497  0.38473  0.22884  0.53727 -0.18966  0.48791  1.00000 -0.22641 -0.64226 -0.35425 -0.90638 -0.88936 -0.88116  0.00000
7   1   3   51200  13.4035 18:30:10 -2.47963892445E+05 -2.46305990183E+05  0.34568  0.23255  0.38474  0.53728  1.00000 -0.18965  0.38245 -0.20883 -0.34402 -0.64226 -0.90638  0.00000 -0.88936 -0.55353
7   1   3   55000  12.8772 22:30:10 -2.47640839451E+05 -2.46084659586E+05  0.34568  0.38474  0.23255  0.53728 -0.18965  0.38245  1.00000 -0.20883 -0.64226 -0.34402 -0.90638 -0.88936 -0.55353  0.00000
7   1   3   60000  12.3538 26:30:10 -2.46703142741E+05 -2.46084659586E+05  0.37300  1.00000  0.22796  0.54126 -0.17940  0.49232  1.00000 -0.22177  0.00000 -0.35781 -0.90638 -0.88936 -0.88116  0.00000
7   1   3   65000  12.4977 31:30:10 -2.53506139499E+05 -2.45920585595E+05  0.36645  0.36644  0.52698 -0.21613  0.20942  0.47651  0.18108 -0.62605 -0.23027 -0.90638 -0.88936 -0.33558 -0.88116 -0.25771
7   1   3   70000  12.9493 37:30:10 -2.48774158915E+05 -2.45920585595E+05  0.34811  0.20215  0.46801 -0.22078  0.37793  0.47451  1.00000 -0.22307 -0.34828 -0.70006 -0.88936 -0.56734 -0.88116  0.00000
7   1   3   75000  13.3038 40:30:10 -2.48676245708E+05 -2.45920585595E+05  0.21035  0.32067  0.37071  0.52673 -0.21676  0.47624  0.37998 -0.35241 -0.20931 -0.64226 -0.90638 -0.88936 -0.88116 -0.56734
7   1   4   80000   6.7629 43:30:10 -2.47104755884E+05 -2.45910211972E+05  0.36995  0.20812  0.36930  0.52567  0.37859 -0.21949  0.47507 -0.23337 -0.35925 -0.64226 -0.90638 -0.56734 -0.88936 -0.88116
7   1   4   85000   8.2049 46:30:10 -2.46970969189E+05 -2.45910211972E+05  0.36995  0.20812  0.36930  0.52567 -0.21949  0.37859  0.47507 -0.23337 -0.35925 -0.64226 -0.90638 -0.88936 -0.56734 -0.88116
7   1   4   90000   9.0293 51:30:10 -2.48279719478E+05 -2.45910211972E+05  0.37988  0.22715  0.38344  1.00000  0.53630 -0.19216  0.34843 -0.22318 -0.35971 -0.64226  0.00000 -0.90638 -0.88936 -0.47348
