K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   2   1       0   1.0000 01:28:09 -3.05841946729E+05 -3.05841946729E+05  0.13523 -0.04946 -0.00594  0.14370 -0.19242 -0.17969 -0.13546 -0.13286 -0.20855 -0.21299
5   2   1     100   1.9802 01:28:09 -3.03183511272E+05 -3.03183511272E+05  0.13523 -0.04946 -0.00594  0.14370 -0.19242 -0.17969 -0.13546 -0.13286 -0.20855 -0.21299
5   2   1     200  30.8458 01:28:09 -2.60158926117E+05 -2.60036605430E+05 -0.00594  0.13523  0.14370 -0.19242 -0.04946 -0.13286 -0.17969 -0.20855 -0.21299 -0.13546
5   2   1     400  30.4239 01:28:09 -2.48123970104E+05 -2.48109255949E+05  0.13523  0.14370 -0.19242 -0.04946 -0.00594 -0.17969 -0.20855 -0.21299 -0.13546 -0.13286
5   2   1     800  33.2085 01:28:09 -2.52697446765E+05 -2.47148044049E+05  0.13523 -0.04946  0.14370 -0.19242 -0.00594 -0.17969 -0.13546 -0.20855 -0.21299 -0.13286
5   2   1    1600  35.0406 02:28:09 -2.53230890094E+05 -2.47148044049E+05 -0.00594  0.14370 -0.04946  0.13523 -0.19242 -0.13286 -0.20855 -0.13546 -0.17969 -0.21299
5   2   1    3200  36.1137 03:28:09 -2.48390363936E+05 -2.46556714153E+05  0.13523 -0.04946  0.14370 -0.19242 -0.00594 -0.17969 -0.13546 -0.20855 -0.21299 -0.13286
5   2   1    5000  36.5527 04:28:09 -2.51190040247E+05 -2.46556714153E+05  0.36356  0.35266  0.23592 -0.16995  0.33449 -0.22621 -0.44259 -0.30323 -0.88936 -0.41333
5   2   1    6400  37.3692 05:28:09 -2.50457256420E+05 -2.46556714153E+05  0.23592  0.36356 -0.16995  0.35266  0.33449 -0.30323 -0.22621 -0.88936 -0.44259 -0.41333
5   2   2   10000  42.6928 06:28:09 -2.52418629344E+05 -2.46556714153E+05  0.56699  0.39109  0.34480 -0.00399 -0.00670 -0.88116 -0.24091 -0.23222 -0.84720 -0.89934
