K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   5   1       0   1.0000 07:15:09 -3.07684933812E+05 -3.07684933812E+05 -0.07300 -0.02469  0.08421 -0.00389 -0.15144 -0.16254 -0.18781 -0.14777
4   5   1     100   2.9126 08:15:09 -3.00980447979E+05 -3.00980447979E+05 -0.07300 -0.02469  0.08421 -0.00389 -0.15144 -0.16254 -0.18781 -0.14777
4   5   1     200  28.0788 08:15:09 -2.70697932344E+05 -2.70477494998E+05 -0.07300  0.08421 -0.00389 -0.02469 -0.15144 -0.18781 -0.14777 -0.16254
4   5   1     400  32.5062 08:15:09 -2.50714015461E+05 -2.47785399191E+05 -0.00389 -0.02469  0.08421 -0.07300 -0.14777 -0.16254 -0.18781 -0.15144
4   5   1     800  28.0199 08:15:09 -2.45530114182E+05 -2.43302746670E+05 -0.00389  0.08421 -0.07300 -0.02469 -0.14777 -0.18781 -0.15144 -0.16254
4   5   1    1600  32.1273 09:15:09 -2.47764826634E+05 -2.43302746670E+05  0.08421 -0.02469 -0.00389 -0.07300 -0.18781 -0.16254 -0.14777 -0.15144
4   5   1    3200  36.1224 12:15:09 -2.52187953036E+05 -2.43302746670E+05  0.23846  0.28074  0.32091 -0.10376 -0.26115 -0.24171 -0.21609 -0.88936
4   5   1    5000  37.5375 12:15:09 -2.50954170098E+05 -2.43302746670E+05  0.28730  0.31605  0.25313 -0.09542 -0.26901 -0.22265 -0.18582 -0.88936
4   5   2    6400  39.9441 12:15:09 -2.49537384195E+05 -2.43302746670E+05  0.31605  0.25313 -0.09542  0.28730 -0.22265 -0.18582 -0.88936 -0.26901
4   5   2   10000  38.8075 17:15:09 -2.55086688487E+05 -2.41623440297E+05  0.32341  0.27234 -0.11866  0.36090 -0.22442 -0.29940 -0.88936 -0.19688
4   5   3   12800  38.4416 18:15:09 -2.50143554961E+05 -2.41623440297E+05 -0.10059  0.25411  0.37676  0.36424 -0.88936 -0.31112 -0.22057 -0.44360
4   5   3   15000  34.5118 19:15:09 -2.52881597687E+05 -2.41623440297E+05  0.34712 -0.09617  0.40090  0.28415 -0.24881 -0.88936 -0.47348 -0.30456
4   5   4   25000  32.7289 22:15:09 -2.47323084109E+05 -2.41623440297E+05  0.34361  0.27153 -0.03417  1.00000 -0.21643 -0.13613 -0.88936  0.00000
4   5   4   25600  32.1073 22:15:09 -2.45840042912E+05 -2.41623440297E+05  0.33297  0.39340 -0.08590  0.23032 -0.23310 -0.56776 -0.88936 -0.19631
4   5   5   30000  26.9107 25:15:09 -2.47062255556E+05 -2.41623440297E+05  0.26027  0.38141 -0.13040  0.35189 -0.30144 -0.20303 -0.88936 -0.32785
4   5   6   35000  31.9534 29:15:09 -2.50245725053E+05 -2.41623440297E+05  1.00000  0.31962  0.38907 -0.05391  0.00000 -0.26411 -0.18776 -0.88728
4   5   7   45000  22.8070 31:15:09 -2.43507978872E+05 -2.41623440297E+05  0.33974  0.35654 -0.13862  0.25451 -0.21431 -0.22107 -0.88936 -0.25508
4   5   7   50000  21.0112 33:15:09 -2.46421768323E+05 -2.41623440297E+05  0.38199  0.39376 -0.10924  0.27227 -0.24249 -0.47348 -0.88936 -0.30722
4   5   7   51200  20.7411 34:15:09 -2.44591272268E+05 -2.41623440297E+05  0.35035  0.27532 -0.10814  0.52299 -0.22791 -0.29056 -0.88936 -0.88116
4   5   8   55000  16.8056 38:15:09 -2.44834549631E+05 -2.41623440297E+05  0.37765  0.27196 -0.10965  0.33232 -0.23284 -0.34715 -0.88936 -0.27433
4   5   8   60000  18.1028 43:15:09 -2.44264171913E+05 -2.41613294059E+05  0.32076  0.27151 -0.12251  0.41740 -0.24796 -0.37061 -0.88936 -0.21139
4   5   9   65000  10.8708 45:15:09 -2.42770981933E+05 -2.41152054962E+05  0.39861  0.42329  0.27322 -0.11097 -0.23824 -0.55353 -0.33456 -0.88936
4   5   9   70000  12.7382 49:15:09 -2.43778220510E+05 -2.41152054962E+05  0.39407  0.27135 -0.11085  0.35305 -0.24239 -0.33513 -0.88936 -0.35830
4   5   9   75000  13.4096 58:15:09 -2.42037769927E+05 -2.41152054962E+05  0.39203  0.27127 -0.10918  0.39379 -0.23612 -0.32981 -0.88936 -0.47348
4   5  10   80000  10.5801 01:16:09 -2.43326857161E+05 -2.41058458901E+05  0.38368  0.27610 -0.11022  0.34488 -0.23512 -0.37222 -0.88936 -0.27750
4   5  10   85000  10.3750 11:16:09 -2.41762903362E+05 -2.41058458901E+05  0.38805  0.27773 -0.10580  0.39563 -0.23959 -0.35177 -0.88936 -0.47348
4   5  11   90000   8.9624 15:16:09 -2.43996248506E+05 -2.41058458901E+05  0.34216  0.44148 -0.07994  0.40977 -0.25347 -0.64226 -0.88936 -0.47348
4   5  11   95000   8.6896 20:16:09 -2.41237789400E+05 -2.40927943042E+05  0.38001  0.28227 -0.10267  0.39734 -0.23605 -0.36957 -0.88936 -0.47348
4   5  12  102400   7.0165 22:16:09 -2.41916670954E+05 -2.40927943042E+05  0.40258  0.27461 -0.10787  0.39450 -0.24174 -0.35812 -0.88936 -0.47348
4   5  12  105000   7.8356 24:16:09 -2.42701301972E+05 -2.40927943042E+05  0.40110  0.27252 -0.11460  0.39083 -0.22222 -0.32385 -0.88936 -0.47348
4   5  13  109117   6.3000 25:16:09 -2.41159296392E+05 -2.40927943042E+05  0.40041  0.27545 -0.10791  0.39448 -0.23609 -0.36089 -0.88936 -0.47348
4   5  13  115000   6.5061 26:16:09 -2.41651752957E+05 -2.40927943042E+05  0.38870  0.27775 -0.10574  0.39566 -0.23183 -0.36172 -0.88936 -0.47348
4   5  13  120000   6.6410 28:16:09 -2.41658039169E+05 -2.40927943042E+05  0.39389  0.27560 -0.10684  0.39506 -0.23901 -0.35315 -0.88936 -0.47348
4   5  14  121207   5.0000 28:16:09 -2.41100827574E+05 -2.40927943042E+05  0.39389  0.27560 -0.10684  0.39506 -0.23901 -0.35315 -0.88936 -0.47348
4   5  14  125000   5.5649 30:16:09 -2.41600589953E+05 -2.40927943042E+05  0.40030  0.27531 -0.10791  0.39448 -0.24009 -0.35658 -0.88936 -0.47348
