K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   7   1       0   1.0000 58:23:11 -3.13052403627E+05 -3.13052403627E+05  0.08720  0.25583 -0.25313 -0.03622 -0.13906  0.23005 -0.06862 -0.01760 -0.12723 -0.21712 -0.23846 -0.16956 -0.16715 -0.21670 -0.11755 -0.15746
8   7   1     100   2.9412 58:23:11 -3.06665713690E+05 -3.06665713690E+05  0.08720  0.25583 -0.25313 -0.03622 -0.13906  0.23005 -0.06862 -0.01760 -0.12723 -0.21712 -0.23846 -0.16956 -0.16715 -0.21670 -0.11755 -0.15746
8   7   1     200  32.1782 58:23:11 -2.79831743041E+05 -2.79698463138E+05  0.25583  0.23005  0.08720 -0.13906 -0.06862 -0.01760 -0.03622 -0.25313 -0.21712 -0.21670 -0.12723 -0.16715 -0.11755 -0.15746 -0.16956 -0.23846
8   7   1     400  37.5622 59:23:11 -2.56099684809E+05 -2.55819232858E+05  0.25583 -0.01760 -0.06862 -0.03622 -0.25313  0.23005  0.08720 -0.13906 -0.21712 -0.15746 -0.11755 -0.16956 -0.23846 -0.21670 -0.12723 -0.16715
8   7   1     800  33.5411 00:24:11 -2.50307131536E+05 -2.50161722176E+05  0.25583 -0.01760 -0.06862  0.08720 -0.25313 -0.03622 -0.13906  0.23005 -0.21712 -0.15746 -0.11755 -0.12723 -0.23846 -0.16956 -0.16715 -0.21670
8   7   1    1600  26.8414 00:24:11 -2.52271056349E+05 -2.49868443472E+05  0.25583 -0.06862  0.08720 -0.25313 -0.03622 -0.01760 -0.13906  0.23005 -0.21712 -0.11755 -0.12723 -0.23846 -0.16956 -0.15746 -0.16715 -0.21670
8   7   1    3200  29.2005 01:24:11 -2.52411871509E+05 -2.49868443472E+05 -0.06862 -0.01760  0.25583  0.08720 -0.25313 -0.03622 -0.13906  0.23005 -0.11755 -0.15746 -0.21712 -0.12723 -0.23846 -0.16956 -0.16715 -0.21670
8   7   1    5000  27.7489 07:24:11 -2.51842586134E+05 -2.49868443472E+05 -0.06862 -0.01760  0.25583  0.08720 -0.03622 -0.25313 -0.13906  0.23005 -0.11755 -0.15746 -0.21712 -0.12723 -0.16956 -0.23846 -0.16715 -0.21670
8   7   1    6400  28.7566 18:24:11 -2.55083101717E+05 -2.49868443472E+05  0.23005 -0.06862  0.08720 -0.01760  0.25583 -0.25313 -0.03622 -0.13906 -0.21670 -0.11755 -0.12723 -0.15746 -0.21712 -0.23846 -0.16956 -0.16715
8   7   1   10000  28.6643 19:24:11 -2.52260534529E+05 -2.49868443472E+05  0.39683  0.42309  0.27958  0.56612 -0.11584 -0.11349  0.46590  0.39034 -0.21280 -0.64226 -0.33301 -0.90638 -0.90342 -0.83410 -0.24677 -0.47348
8   7   1   12800  28.9564 21:24:11 -2.52210401842E+05 -2.49868443472E+05  0.46590  0.42309  0.56612 -0.11584  0.27958 -0.11349  0.39034  0.39683 -0.24677 -0.64226 -0.90638 -0.90342 -0.33301 -0.83410 -0.47348 -0.21280
