K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   6   1       0   1.0000 09:46:10 -3.15237410204E+05 -3.15237410204E+05 -0.00508  0.03327  0.08859 -0.11369  0.17232 -0.11020 -0.08700 -0.17022 -0.15339 -0.20985 -0.14714 -0.14574 -0.14954 -0.16900
7   6   1     100   1.9802 09:46:10 -3.14790182845E+05 -3.14786901867E+05 -0.00508  0.03327  0.08859 -0.11369  0.17232 -0.11020 -0.08700 -0.17022 -0.15339 -0.20985 -0.14714 -0.14574 -0.14954 -0.16900
7   6   1     200  27.4510 09:46:10 -2.70658679399E+05 -2.70658679399E+05  0.17232  0.03327  0.08859 -0.11369 -0.00508 -0.11020 -0.08700 -0.14574 -0.15339 -0.20985 -0.14714 -0.17022 -0.14954 -0.16900
7   6   1     400  31.1881 09:46:10 -2.57199183977E+05 -2.57199183977E+05  0.17232  0.03327 -0.11020  0.08859 -0.00508 -0.08700 -0.11369 -0.14574 -0.15339 -0.14954 -0.20985 -0.17022 -0.16900 -0.14714
7   6   1     800  29.9751 09:46:10 -2.54372071671E+05 -2.54041995480E+05  0.03327 -0.11020  0.08859  0.17232 -0.00508 -0.11369 -0.08700 -0.15339 -0.14954 -0.20985 -0.14574 -0.17022 -0.14714 -0.16900
7   6   1    1600  28.4289 10:46:10 -2.50218649595E+05 -2.50202750878E+05  0.08859 -0.11020  0.17232 -0.00508 -0.11369 -0.08700  0.03327 -0.20985 -0.14954 -0.14574 -0.17022 -0.14714 -0.16900 -0.15339
7   6   1    3200  26.5293 10:46:10 -2.49691348477E+05 -2.47413666273E+05  0.08859 -0.08700 -0.11020  0.17232 -0.00508 -0.11369  0.03327 -0.20985 -0.16900 -0.14954 -0.14574 -0.17022 -0.14714 -0.15339
7   6   1    5000  24.6003 11:46:10 -2.49773584582E+05 -2.46805853325E+05  0.08859 -0.11020  0.17232 -0.11369 -0.00508 -0.08700  0.03327 -0.20985 -0.14954 -0.14574 -0.14714 -0.17022 -0.16900 -0.15339
7   6   1    6400  25.1093 11:46:10 -2.50567768569E+05 -2.46663428495E+05  0.30576  0.41371  0.58229 -0.06960 -0.07396  0.39897  0.41306 -0.36716 -0.22420 -0.90638 -0.76974 -0.90878 -0.53954 -0.47348
7   6   1   12800  26.7573 12:46:10 -2.53585152086E+05 -2.46663428495E+05  0.39890  0.58360  0.44632  0.30782 -0.07150 -0.06716  0.53917 -0.20881 -0.90638 -0.64226 -0.36629 -0.91646 -0.83765 -0.88116
7   6   1   20000  25.7848 13:46:10 -2.48591827268E+05 -2.46564081633E+05  0.45201  0.32006  0.30582  0.57925 -0.08440 -0.07816  0.40878 -0.23125 -0.42726 -0.29860 -0.90638 -0.91240 -0.85391 -0.47348
7   6   2   25000  22.5654 19:46:10 -2.49149464451E+05 -2.46564081633E+05  0.40646  0.28139  0.57455 -0.09226 -0.09504  0.52903  0.44247 -0.20021 -0.34290 -0.91698 -0.84209 -0.91297 -0.88116 -0.56734
7   6   2   25600  21.4924 19:46:10 -2.49253419619E+05 -2.46564081633E+05  0.40646  0.28139  0.57455 -0.09504 -0.09226  0.44247  0.52903 -0.20021 -0.34290 -0.91698 -0.91297 -0.84209 -0.56734 -0.88116
7   6   2   35000  21.9612 21:46:10 -2.50955967974E+05 -2.46564081633E+05  0.30562  0.46115  0.44457  0.58228 -0.07002 -0.07977  0.41304 -0.33362 -0.23868 -0.64226 -0.90638 -0.90331 -0.86879 -0.47348
7   6   2   40000  22.6695 23:46:10 -2.47523229619E+05 -2.46564081633E+05  0.43652  0.36896  0.30513  0.58195 -0.07226 -0.07797  0.41258 -0.22510 -0.48871 -0.34990 -0.90638 -0.88894 -0.88937 -0.47348
7   6   3   50000   9.8536 28:46:10 -2.48488672304E+05 -2.46128145944E+05  0.38189  0.36721  0.21222  0.52410 -0.22353  0.38601  0.36486 -0.23767 -0.64226 -0.31910 -0.90638 -0.88936 -0.88350 -0.55353
7   6   3   51200  10.0016 28:46:10 -2.46795287684E+05 -2.46128145944E+05  0.41318  0.38179  0.22782  0.53506 -0.19534  0.34669  1.00000 -0.24603 -0.64226 -0.33609 -0.90638 -0.88936 -0.47348  0.00000
7   6   3   55000  10.0374 30:46:10 -2.46743286730E+05 -2.46128145944E+05  0.41318  0.22782  0.38179  0.53506 -0.19534  0.34669  1.00000 -0.24603 -0.33609 -0.64226 -0.90638 -0.88936 -0.47348  0.00000
7   6   3   60000   9.7244 32:46:10 -2.47958597758E+05 -2.45920585595E+05  0.38041  0.21265  0.52443 -0.22267  0.36766  0.47370  0.37697 -0.23709 -0.32260 -0.90638 -0.88936 -0.64226 -0.88116 -0.56734
7   6   3   65000   9.7269 34:46:10 -2.47173399045E+05 -2.45920585595E+05  0.37391  0.20916  0.31644  0.52554  0.29634 -0.21981  0.47493 -0.23044 -0.30135 -0.54086 -0.90638 -0.63640 -0.88936 -0.88116
7   6   3   70000   9.7636 40:46:10 -2.47560161763E+05 -2.45920585595E+05  0.39262  1.00000  0.38342  0.23278  0.53628 -0.19220  0.48681 -0.22697  0.00000 -0.64226 -0.32281 -0.90638 -0.88936 -0.88116
7   6   4   80000  11.7179 43:46:10 -2.47041977767E+05 -2.45920585595E+05  0.39448  0.22813  0.38351  1.00000  0.53635 -0.19203  0.38122 -0.23600 -0.34134 -0.64226  0.00000 -0.90638 -0.88936 -0.55353
7   6   4   85000  11.0486 46:46:10 -2.47309888690E+05 -2.45920585595E+05  0.39448  0.38351  0.22813  0.53635 -0.19203  1.00000  0.38122 -0.23600 -0.64226 -0.34134 -0.90638 -0.88936  0.00000 -0.55353
7   6   5   90000   7.3367 50:46:10 -2.46552755727E+05 -2.45881307350E+05  0.38375  0.37889  0.22166  0.53651 -0.19162  1.00000  0.34873 -0.22720 -0.61459 -0.36348 -0.90638 -0.88936  0.00000 -0.47348
7   6   5   95000   7.8028 53:46:10 -2.47182629756E+05 -2.45881307350E+05  0.37735  0.38355  0.22786  0.53638  1.00000 -0.19201  0.34855 -0.22946 -0.64226 -0.34302 -0.90638  0.00000 -0.90476 -0.47348
7   6   5  100000   7.6317 55:46:10 -2.47168782765E+05 -2.45881307350E+05  0.37798  0.21521  0.52475 -0.22187  0.36807  0.39085  0.36573 -0.24309 -0.31380 -0.90638 -0.88936 -0.64226 -0.89931 -0.55353
7   6   5  102400   7.7750 56:46:10 -2.47499590042E+05 -2.45881307350E+05  0.37058  0.21133  0.36864  0.37793  0.52517 -0.22078  0.47451 -0.23128 -0.34371 -0.64226 -0.56734 -0.90638 -0.88936 -0.88116
7   6   5  105000   7.7287 57:46:10 -2.46358219217E+05 -2.45881307350E+05  0.37058  0.36864  0.21133  0.52517 -0.22078  0.37793  0.47451 -0.23128 -0.64226 -0.34371 -0.90638 -0.88936 -0.56734 -0.88116
7   6   6  110433   8.5000 58:46:10 -2.46521899805E+05 -2.45881307350E+05  0.35263  0.38585  1.00000  0.53811  0.22890 -0.18750  0.48884 -0.21825 -0.64226  0.00000 -0.90638 -0.35788 -0.88936 -0.88116
7   6   6  115000   6.4507 00:47:10 -2.46774730565E+05 -2.45881307350E+05  0.40480  0.38199  0.22939  0.53521  1.00000 -0.19495  0.34691 -0.24306 -0.64226 -0.33323 -0.90638  0.00000 -0.88936 -0.47348
7   6   7  119288   6.0000 01:47:10 -2.47338647893E+05 -2.45881307350E+05  0.40039  0.22821  0.53731 -0.18956  0.39590  1.00000  0.37893 -0.23592 -0.33661 -0.90638 -0.88936 -0.69676  0.00000 -0.54669
7   6   7  125000   5.2806 05:47:10 -2.46718720119E+05 -2.45881307350E+05  0.38149  0.22951  0.38432  0.53696 -0.19046  0.38203  1.00000 -0.22693 -0.36403 -0.64226 -0.90638 -0.88936 -0.55353  0.00000
7   6   7  130000   4.8415 12:47:10 -2.46621218261E+05 -2.45881307350E+05  0.38149  0.38432  0.22951  0.53696 -0.19046  1.00000  0.38203 -0.22693 -0.64226 -0.36403 -0.90638 -0.88936  0.00000 -0.55353
7   6   7  135000   5.1537 14:47:10 -2.45881307350E+05 -2.45848040681E+05  0.38218  0.35951  0.19729  0.51831  0.51248 -0.23842  0.32315 -0.24472 -0.64226 -0.34630 -0.90638 -0.80969 -0.88936 -0.47348
7   6   7  140000   5.4180 21:47:10 -2.46102294326E+05 -2.45848040681E+05  0.45773  0.44492  0.30487  0.58254 -0.07487 -0.07146  0.41340 -0.23912 -0.64226 -0.35075 -0.90638 -0.90835 -0.86763 -0.47348
7   6   7  145000   5.6728 24:47:10 -2.46611589709E+05 -2.45848040681E+05  0.41333  0.38204  0.22816  0.53525  1.00000 -0.19492  0.34696 -0.24273 -0.64226 -0.33418 -0.90638  0.00000 -0.90476 -0.47348
7   6   7  150000   5.6011 27:47:10 -2.46797323757E+05 -2.45848040681E+05  0.40158  0.36668  0.21116  0.52370 -0.22455  0.38951  0.33073 -0.24436 -0.64226 -0.32683 -0.90638 -0.88936 -0.89931 -0.47348
