K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   7   1       0   1.0000 32:49:10 -3.12771899505E+05 -3.12771899505E+05  0.00619  0.08832 -0.11206 -0.16833  0.01766  0.28121 -0.10709 -0.17952 -0.08921 -0.12998 -0.17408 -0.18386 -0.20118 -0.22149
7   7   1     100   1.0000 32:49:10 -3.12767642398E+05 -3.12767642398E+05  0.00619  0.08832 -0.11206 -0.16833  0.01766  0.28121 -0.10709 -0.17952 -0.08921 -0.12998 -0.17408 -0.18386 -0.20118 -0.22149
7   7   1     200  31.3433 33:49:10 -2.78582939557E+05 -2.78582939557E+05  0.01766 -0.10709  0.28121 -0.16833 -0.11206  0.00619  0.08832 -0.18386 -0.22149 -0.20118 -0.17408 -0.12998 -0.17952 -0.08921
7   7   1     400  35.1621 33:49:10 -2.61207806707E+05 -2.61207806707E+05 -0.10709  0.01766 -0.16833  0.28121  0.00619 -0.11206  0.08832 -0.22149 -0.18386 -0.17408 -0.20118 -0.17952 -0.12998 -0.08921
7   7   1     800  33.8327 33:49:10 -2.52721600765E+05 -2.51078173894E+05 -0.10709  0.28121  0.00619 -0.16833  0.01766 -0.11206  0.08832 -0.22149 -0.20118 -0.17952 -0.17408 -0.18386 -0.12998 -0.08921
7   7   1    1600  37.6015 33:49:10 -2.54942112439E+05 -2.50983429221E+05 -0.10709  0.01766  0.28121 -0.11206  0.00619 -0.16833  0.08832 -0.22149 -0.18386 -0.20118 -0.12998 -0.17952 -0.17408 -0.08921
7   7   1    3200  36.5198 34:49:10 -2.51470073013E+05 -2.49276392876E+05  0.01766  0.28121 -0.16833 -0.10709  0.00619 -0.11206  0.08832 -0.18386 -0.20118 -0.17408 -0.22149 -0.17952 -0.12998 -0.08921
7   7   1    5000  33.7133 34:49:10 -2.48375394564E+05 -2.47943677353E+05  0.01766 -0.16833  0.28121 -0.10709 -0.11206  0.00619  0.08832 -0.18386 -0.17408 -0.20118 -0.22149 -0.12998 -0.17952 -0.08921
7   7   1    6400  31.8856 34:49:10 -2.48610660388E+05 -2.47110379533E+05  0.41740  0.31262  0.44583  0.53911 -0.06796 -0.07596  0.53876 -0.22415 -0.30964 -0.64226 -0.67176 -0.91082 -0.86436 -0.88116
7   7   1   10000  30.4070 36:49:10 -2.49202005166E+05 -2.46825658729E+05  0.41740  0.31262  0.44583  0.53911 -0.07596 -0.06796  0.53876 -0.22415 -0.30964 -0.64226 -0.67176 -0.86436 -0.91082 -0.88116
7   7   1   12800  29.8336 36:49:10 -2.49847327680E+05 -2.46825658729E+05  0.43170  0.31122  0.59038  1.00000 -0.06411 -0.04995  0.42442 -0.21229 -0.37469 -0.90638  0.00000 -0.81485 -0.90902 -0.47348
