K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   2   1       0   1.0000 18:01:10 -3.13940486380E+05 -3.13940486380E+05 -0.05914  0.03638 -0.03831  0.13383 -0.08312 -0.03726 -0.17482 -0.12508 -0.18423 -0.18032 -0.16040 -0.12254
6   2   1     100   2.9412 24:01:10 -3.13099285625E+05 -3.13099285625E+05 -0.05914  0.03638 -0.03831  0.13383 -0.08312 -0.03726 -0.17482 -0.12508 -0.18423 -0.18032 -0.16040 -0.12254
6   2   1     200  31.1881 24:01:10 -2.72693560884E+05 -2.72693560884E+05 -0.05914  0.13383  0.03638 -0.03726 -0.08312 -0.03831 -0.17482 -0.18032 -0.12508 -0.12254 -0.16040 -0.18423
6   2   1     400  32.0896 25:01:10 -2.55842683575E+05 -2.55825640857E+05  0.13383  0.03638 -0.05914 -0.03726 -0.03831 -0.08312 -0.18032 -0.12508 -0.17482 -0.12254 -0.18423 -0.16040
6   2   1     800  31.0474 25:01:10 -2.50907346067E+05 -2.49586641119E+05  0.13383  0.03638 -0.03726 -0.03831 -0.08312 -0.05914 -0.18032 -0.12508 -0.12254 -0.18423 -0.16040 -0.17482
6   2   1    1600  28.9014 26:01:10 -2.51331596971E+05 -2.49586641119E+05  0.13383  0.03638 -0.03726 -0.08312 -0.03831 -0.05914 -0.18032 -0.12508 -0.12254 -0.16040 -0.18423 -0.17482
6   2   1    3200  27.7639 28:01:10 -2.51740841492E+05 -2.48684410548E+05 -0.05914  0.13383  0.03638 -0.08312 -0.03831 -0.03726 -0.17482 -0.18032 -0.12508 -0.16040 -0.18423 -0.12254
6   2   1    5000  26.7093 29:01:10 -2.50554519049E+05 -2.47859216804E+05  0.44609  0.34353  0.45204  0.00020 -0.01349  1.00000 -0.22733 -0.35333 -0.47348 -0.91343 -0.82902  0.00000
6   2   1    6400  25.9450 29:01:10 -2.50009595731E+05 -2.47859216804E+05  0.44609  0.34353  1.00000  0.00020 -0.01349  0.45204 -0.22733 -0.35333  0.00000 -0.91343 -0.82902 -0.47348
6   2   1   10000  26.4147 35:01:10 -2.50297050266E+05 -2.47859216804E+05  0.44247  0.34451  1.00000 -0.01483  0.00062  0.45211 -0.23500 -0.33860  0.00000 -0.84232 -0.89929 -0.47348
6   2   1   12800  27.3160 36:01:10 -2.50892741329E+05 -2.47859216804E+05  0.34451  0.44247  1.00000 -0.01483  0.00062  0.45211 -0.33860 -0.23500  0.00000 -0.84232 -0.89929 -0.47348
6   2   2   20000  23.4524 38:01:10 -2.49303685519E+05 -2.47859216804E+05  0.43238  0.35311  0.00160  1.00000  0.00318  0.45470 -0.22775 -0.40417 -0.88317  0.00000 -0.93748 -0.47348
6   2   2   25600  22.8849 39:01:10 -2.49676712162E+05 -2.47593274500E+05  0.40854  0.36840  0.00684  1.00000  0.00489  0.45736 -0.24253 -0.41504 -0.90104  0.00000 -0.82653 -0.47348
6   2   2   30000  23.4793 42:01:10 -2.49884992390E+05 -2.47593274500E+05  0.47768  0.33939  1.00000 -0.00719 -0.01519  0.44785 -0.25194 -0.29226  0.00000 -0.88482 -0.89162 -0.47348
6   2   3   45000  19.3958 46:01:10 -2.49525666867E+05 -2.46355482889E+05  0.31685 -0.10425  1.00000  1.00000  0.40676  0.31976 -0.27633 -0.91929  0.00000  0.00000 -0.21057 -0.44159
6   2   3   51200  17.5960 47:01:10 -2.45792334546E+05 -2.44986604061E+05  0.34820  0.34152  1.00000 -0.16926  0.49538  0.23321 -0.23210 -0.24317  0.00000 -0.89199 -0.88116 -0.36228
6   2   3   55000  16.2651 48:01:10 -2.43746534354E+05 -2.43673942363E+05  0.35210  0.22487  1.00000  0.54093 -0.18025  0.33453 -0.21423 -0.34044  0.00000 -0.90638 -0.88936 -0.42198
6   2   3   60000  14.9345 50:01:10 -2.46872812823E+05 -2.43247476610E+05  0.39918  0.38224  0.53540 -0.19448  0.22856  0.34717 -0.23953 -0.64226 -0.90638 -0.88936 -0.33312 -0.47348
6   2   4   65000  10.1001 52:01:10 -2.43403919979E+05 -2.43200899765E+05  0.35470  0.38542  0.22693  0.53779 -0.18833  0.35053 -0.21592 -0.64226 -0.40967 -0.90638 -0.88936 -0.47348
6   2   4   75000   9.1609 54:01:10 -2.45519824474E+05 -2.42951471590E+05  0.36839  0.22959  0.39637  0.53814 -0.18742  0.38361 -0.22341 -0.34492 -0.69816 -0.90638 -0.88936 -0.55353
6   2   4   80000   8.7504 56:01:10 -2.46083670442E+05 -2.42951471590E+05  0.35786  0.23201  0.44553  0.53991 -0.18289  0.49082 -0.21843 -0.33232 -0.88199 -0.90638 -0.88936 -0.88116
6   2   5   85000   7.3131 58:01:10 -2.43732818003E+05 -2.42951471590E+05  0.37758  0.38384  0.22491  0.53660 -0.19138  0.34886 -0.22831 -0.64226 -0.36400 -0.90638 -0.88936 -0.47348
6   2   6  100000   5.7348 00:02:10 -2.43182523507E+05 -2.42951471590E+05  0.37442  0.38416  0.22463  0.53684 -0.19077  0.34920 -0.23243 -0.64226 -0.36814 -0.90638 -0.88936 -0.47348
6   2   6  102400   5.6126 00:02:10 -2.43306103310E+05 -2.42951471590E+05  0.37442  0.38416  0.22463  0.53684 -0.19077  0.34920 -0.23243 -0.64226 -0.36814 -0.90638 -0.88936 -0.47348
6   2   7  110000   5.6291 05:02:10 -2.43870936164E+05 -2.42951471590E+05  0.38670  0.38456  0.23033  0.53715 -0.18999  0.48776 -0.23429 -0.64226 -0.34533 -0.90638 -0.88936 -0.88116
6   2   7  110526   4.4000 05:02:10 -2.43313617710E+05 -2.42951471590E+05  0.38670  0.23033  0.38456  0.53715 -0.18999  0.48776 -0.23429 -0.34533 -0.64226 -0.90638 -0.88936 -0.88116
6   2   7  115000   4.1762 07:02:10 -2.43129258423E+05 -2.42951471590E+05  0.38018  0.38394  0.22984  0.53668 -0.19120  0.38165 -0.22732 -0.64226 -0.34656 -0.90638 -0.88936 -0.55353
6   2   8  120000   3.9854 09:02:10 -2.43488765411E+05 -2.42951471590E+05  0.39707  0.38283  0.22712  0.53584 -0.19333  0.34779 -0.23912 -0.64226 -0.35075 -0.90638 -0.88936 -0.47348
6   2   8  125000   4.1145 11:02:10 -2.43125919204E+05 -2.42951471590E+05  0.40492  0.38245  0.22645  0.53555 -0.19408  0.34739 -0.24161 -0.64226 -0.34601 -0.90638 -0.88936 -0.47348
6   2   8  135000   4.0420 14:02:10 -2.43472402495E+05 -2.42951471590E+05  0.38323  0.23024  0.38455  0.53714 -0.19000  0.48776 -0.22968 -0.34374 -0.64226 -0.90638 -0.88936 -0.88116
6   2   9  136961   3.4000 14:02:10 -2.43060217917E+05 -2.42951471590E+05  0.38323  0.38455  0.23024  0.53714 -0.19000  0.48776 -0.22968 -0.64226 -0.34374 -0.90638 -0.88936 -0.88116
6   2   9  140000   3.2099 17:02:10 -2.43634465640E+05 -2.42951471590E+05  0.42353  0.38111  0.22940  0.53455 -0.19665  0.34598 -0.25472 -0.64226 -0.32059 -0.90638 -0.88936 -0.47348
6   2  10  150000   2.9716 20:02:10 -2.43248187913E+05 -2.42951471590E+05  0.40932  0.22707  0.38210  0.53529 -0.19475  0.34702 -0.24167 -0.34058 -0.64226 -0.90638 -0.88936 -0.47348
6   2  10  155000   2.8547 25:02:10 -2.43238955937E+05 -2.42951471590E+05  0.41078  0.38212  0.22714  0.53531 -0.19471  0.34704 -0.24392 -0.64226 -0.34105 -0.90638 -0.88936 -0.47348
6   2  11  164264   2.7000 28:02:10 -2.43202314741E+05 -2.42951471590E+05  0.40212  0.38252  0.22778  0.53561 -0.19394  0.34746 -0.24083 -0.64226 -0.34533 -0.90638 -0.88936 -0.47348
6   2  11  165000   2.5885 28:02:10 -2.43557715251E+05 -2.42951471590E+05  0.40212  0.38252  0.22778  0.53561 -0.19394  0.34746 -0.24083 -0.64226 -0.34533 -0.90638 -0.88936 -0.47348
6   2  11  170000   2.1161 30:02:10 -2.43170617745E+05 -2.42951471590E+05  0.39792  0.38280  0.22613  0.53582 -0.19338  0.34777 -0.23835 -0.64226 -0.35060 -0.90638 -0.88936 -0.47348
6   2  12  175000   1.4517 34:02:10 -2.42951471590E+05 -2.42951471590E+05  0.41457  0.38183  0.22809  0.53509 -0.19526  0.34674 -0.25210 -0.64226 -0.33161 -0.90638 -0.88936 -0.47348
6   2  12  185000   2.0776 39:02:10 -2.43289209429E+05 -2.42951471590E+05  0.39735  0.38281  0.22534  0.53583 -0.19338  0.34777 -0.23135 -0.64226 -0.35269 -0.90638 -0.88936 -0.47348
6   2  12  190000   2.0650 43:02:10 -2.43019341027E+05 -2.42951471590E+05  0.39792  0.22613  0.38280  0.53582 -0.19338  0.34777 -0.23835 -0.35060 -0.64226 -0.90638 -0.88936 -0.47348
6   2  13  192539   1.8000 46:02:10 -2.43058251871E+05 -2.42951471590E+05  0.39792  0.38280  0.22613  0.53582 -0.19338  0.34777 -0.23835 -0.64226 -0.35060 -0.90638 -0.88936 -0.47348
6   2  13  195000   1.4959 46:02:10 -2.42951471590E+05 -2.42951471590E+05  0.41078  0.38212  0.22714  0.53531 -0.19471  0.34704 -0.24392 -0.64226 -0.34105 -0.90638 -0.88936 -0.47348
6   2  14  205000   1.5034 49:02:10 -2.43019341027E+05 -2.42951471590E+05  0.40296  0.22679  0.38249  0.53558 -0.19400  0.34743 -0.23992 -0.34517 -0.64226 -0.90638 -0.88936 -0.47348
6   2  14  215000   1.3694 53:02:10 -2.42961845212E+05 -2.42951471590E+05  0.38614  0.38349  0.22440  0.53634 -0.19205  0.34849 -0.22684 -0.64226 -0.36403 -0.90638 -0.88936 -0.47348
6   2  14  220000   1.3555 57:02:10 -2.42961845212E+05 -2.42951471590E+05  0.40212  0.38252  0.22778  0.53561 -0.19394  0.34746 -0.24083 -0.64226 -0.34533 -0.90638 -0.88936 -0.47348
6   2  15  221270   1.6000 57:02:10 -2.42951471590E+05 -2.42951471590E+05  0.40492  0.38245  0.22645  0.53555 -0.19408  0.34739 -0.24161 -0.64226 -0.34601 -0.90638 -0.88936 -0.47348
6   2  15  225000   1.1993 01:03:10 -2.42961845212E+05 -2.42951471590E+05  0.40492  0.38245  0.22645  0.53555 -0.19408  0.34739 -0.24161 -0.64226 -0.34601 -0.90638 -0.88936 -0.47348
6   2 200  229179   0.0000 03:03:10 -2.42951471590E+05 -2.42951471590E+05  0.40492  0.38245  0.22645  0.53555 -0.19408  0.34739 -0.24161 -0.64226 -0.34601 -0.90638 -0.88936 -0.47348
