K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3  10   1       0   1.0000 53:06:09 -3.04314627302E+05 -3.04314627302E+05  0.02532 -0.01862 -0.00984 -0.15460 -0.18780 -0.15342
3  10   1     100   2.8571 53:06:09 -3.00394588925E+05 -3.00394588925E+05  0.02532 -0.01862 -0.00984 -0.15460 -0.18780 -0.15342
3  10   1     200  20.6731 54:06:09 -2.67583871156E+05 -2.67095858165E+05 -0.01862  0.02532 -0.00984 -0.18780 -0.15460 -0.15342
3  10   1     400  27.9412 55:06:09 -2.52621220206E+05 -2.52141792632E+05  0.02532 -0.01862 -0.00984 -0.15460 -0.18780 -0.15342
3  10   1     800  31.5594 55:06:09 -2.49766904125E+05 -2.47994293689E+05  0.02532 -0.01862 -0.00984 -0.15460 -0.18780 -0.15342
3  10   1    1600  33.2711 55:06:09 -2.48831205974E+05 -2.45141421596E+05  0.35919 -0.02707  0.22181 -0.22935 -0.88533 -0.13935
3  10   1    3200  35.5050 55:06:09 -2.49217501362E+05 -2.43114576358E+05  0.37289  0.31050 -0.05246 -0.18189 -0.24067 -0.88936
3  10   1    5000  36.0823 55:06:09 -2.50918974756E+05 -2.43114576358E+05  0.37399  0.32716 -0.05596 -0.20209 -0.22604 -0.88936
3  10   2    6400  30.2277 55:06:09 -2.47385838248E+05 -2.43114576358E+05  0.37095  0.31600 -0.04336 -0.21228 -0.29525 -0.88936
3  10   3   12800  23.9925 56:06:09 -2.49165904795E+05 -2.43114576358E+05  0.39559  0.04735 -0.01030 -0.21703 -0.87542 -0.39999
3  10   4   20000  26.9231 57:06:09 -2.49175137615E+05 -2.43114576358E+05  0.32071 -0.05473  0.36986 -0.22578 -0.88936 -0.19399
3  10   5   25600  18.7154 58:06:09 -2.49437092740E+05 -2.43114576358E+05  0.37295 -0.05505  0.32387 -0.18391 -0.88936 -0.23587
3  10   6   35000  20.5555 59:06:09 -2.46579589428E+05 -2.42340727696E+05  0.38270  0.30925 -0.04609 -0.20672 -0.28798 -0.88936
3  10   8   45000  13.6905 02:07:09 -2.44687151899E+05 -2.42281067827E+05  0.39228  0.31504 -0.04388 -0.19793 -0.35112 -0.88936
3  10   9   51200  15.0649 03:07:09 -2.43378580355E+05 -2.42219809474E+05  0.40454  0.31369 -0.05031 -0.19894 -0.30546 -0.88936
3  10   9   55000  13.2816 04:07:09 -2.43424945630E+05 -2.41791612759E+05  0.39335  0.31425 -0.04446 -0.21036 -0.32878 -0.88936
3  10  11   65000   7.3864 06:07:09 -2.42822777416E+05 -2.41791612759E+05  0.43196  0.31872 -0.05943 -0.20993 -0.27260 -0.88936
3  10  12   75000   8.7655 08:07:09 -2.43055696505E+05 -2.41791612759E+05  0.40142  0.31918 -0.04334 -0.20317 -0.37484 -0.88936
3  10  13   85000   7.3174 10:07:09 -2.41909659844E+05 -2.41791612759E+05  0.41377  0.31317 -0.04692 -0.21198 -0.34092 -0.88936
3  10  15   95000   6.3597 12:07:09 -2.42443111835E+05 -2.41760619115E+05  0.42414  0.31721 -0.05435 -0.20480 -0.30163 -0.88936
3  10  16  100000   4.1763 14:07:09 -2.42250504407E+05 -2.41760619115E+05  0.42942  0.31816 -0.05578 -0.20127 -0.30031 -0.88936
3  10  16  102400   3.2998 15:07:09 -2.42062776503E+05 -2.41760619115E+05  0.43226  0.31824 -0.05642 -0.20264 -0.29733 -0.88936
3  10  16  105000   3.7478 16:07:09 -2.42493090422E+05 -2.41760619115E+05  0.41213  0.31389 -0.04697 -0.21350 -0.33775 -0.88936
3  10  17  107398   5.5000 17:07:09 -2.41799367203E+05 -2.41760619115E+05  0.40845  0.31345 -0.04694 -0.20667 -0.33614 -0.88936
3  10  17  110000   5.2353 20:07:09 -2.41813934602E+05 -2.41760619115E+05  0.40295  0.32061 -0.04254 -0.20782 -0.38457 -0.88936
3  10  18  114254   4.7000 21:07:09 -2.41848654303E+05 -2.41760619115E+05  0.41484  0.31268 -0.04843 -0.21843 -0.32273 -0.88936
3  10  18  115000   4.8741 22:07:09 -2.42601698840E+05 -2.41760619115E+05  0.41484  0.31268 -0.04843 -0.21843 -0.32273 -0.88936
3  10  19  121159   3.3000 23:07:09 -2.41972738489E+05 -2.41760619115E+05  0.43345  0.31813 -0.05707 -0.20124 -0.29370 -0.88936
3  10  20  128087   3.5000 24:07:09 -2.41799367203E+05 -2.41760619115E+05  0.40704  0.31660 -0.04477 -0.20952 -0.35886 -0.88936
3  10  20  130000   4.2046 24:07:09 -2.41855066035E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  21  135018   3.2000 25:07:09 -2.41807238533E+05 -2.41760619115E+05  0.41172  0.31546 -0.04621 -0.21776 -0.34283 -0.88936
3  10  21  140000   3.2689 26:07:09 -2.42042412317E+05 -2.41760619115E+05  0.41484  0.31416 -0.04770 -0.21547 -0.33476 -0.88936
3  10  22  141916   2.3000 26:07:09 -2.41797098176E+05 -2.41760619115E+05  0.41325  0.31519 -0.04696 -0.21773 -0.33844 -0.88936
3  10  23  148814   3.6000 28:07:09 -2.41892925245E+05 -2.41760619115E+05  0.40780  0.31679 -0.04474 -0.21039 -0.35992 -0.88936
3  10  23  150000   3.0919 29:07:09 -2.41845575687E+05 -2.41760619115E+05  0.41316  0.31431 -0.04695 -0.21545 -0.33867 -0.88936
3  10  24  155663   2.0000 30:07:09 -2.41807238533E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  24  160000   1.2728 31:07:09 -2.41791612759E+05 -2.41760619115E+05  0.42719  0.31843 -0.05449 -0.20269 -0.30853 -0.88936
3  10  25  162490   0.2000 31:07:09 -2.41791612759E+05 -2.41760619115E+05  0.42936  0.31842 -0.05514 -0.20259 -0.30540 -0.88936
3  10  26  169399   3.8000 32:07:09 -2.41920706687E+05 -2.41760619115E+05  0.40957  0.31684 -0.04550 -0.21712 -0.34888 -0.88936
3  10  26  170000   3.4932 33:07:09 -2.41797098176E+05 -2.41760619115E+05  0.40957  0.31684 -0.04550 -0.21712 -0.34888 -0.88936
3  10  27  176217   1.9000 34:07:09 -2.41873299509E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  27  180000   1.9674 35:07:09 -2.41847033182E+05 -2.41760619115E+05  0.40713  0.31792 -0.04395 -0.21241 -0.36625 -0.88936
3  10  28  183054   1.6000 36:07:09 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  28  185000   1.9747 37:07:09 -2.41887128001E+05 -2.41760619115E+05  0.40900  0.31626 -0.04467 -0.21275 -0.35880 -0.88936
3  10  29  189859   1.2000 38:07:09 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  29  195000   1.3883 41:07:09 -2.41762251037E+05 -2.41760619115E+05  0.41705  0.31330 -0.04845 -0.21850 -0.32784 -0.88936
3  10  30  196659   1.2000 41:07:09 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  31  203462   1.2000 43:07:09 -2.41762251037E+05 -2.41760619115E+05  0.41705  0.31330 -0.04845 -0.21850 -0.32784 -0.88936
3  10  31  205000   1.0011 43:07:09 -2.41831803973E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  32  210216   0.9000 44:07:09 -2.41760619115E+05 -2.41760619115E+05  0.41687  0.31378 -0.04845 -0.21652 -0.33013 -0.88936
3  10  32  215000   0.8633 45:07:09 -2.41762251037E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  33  217031   0.6000 47:07:09 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  33  220000   0.7750 47:07:09 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  34  223842   1.5000 48:07:09 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  34  225000   1.0144 49:07:09 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  35  230625   0.9000 50:07:09 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  35  235000   0.7748 51:07:09 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  36  237388   0.4000 51:07:09 -2.41762251037E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
3  10  37  250000   0.7974 53:07:09 -2.41760619115E+05 -2.41760619115E+05  0.41752  0.31312 -0.04845 -0.21638 -0.33011 -0.88936
3  10  38  250913   0.7000 53:07:09 -2.41760619115E+05 -2.41760619115E+05  0.41934  0.31264 -0.04921 -0.21692 -0.32541 -0.88936
