K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   4   1       0   1.0000 44:35:09 -3.09677867244E+05 -3.09677867244E+05  0.08672  0.05800  0.03718 -0.06421 -0.12935 -0.14549 -0.16917 -0.15844 -0.18200 -0.16044
5   4   1     100   2.9412 44:35:09 -3.07137151688E+05 -3.07137151688E+05  0.08672  0.05800  0.03718 -0.06421 -0.12935 -0.14549 -0.16917 -0.15844 -0.18200 -0.16044
5   4   1     200  34.3137 45:35:09 -2.59966669121E+05 -2.59926576562E+05  0.08672  0.03718  0.05800 -0.12935 -0.06421 -0.14549 -0.15844 -0.16917 -0.16044 -0.18200
5   4   1     400  32.6733 45:35:09 -2.48984549196E+05 -2.46828926566E+05  0.03718  0.05800 -0.06421 -0.12935  0.08672 -0.15844 -0.16917 -0.18200 -0.16044 -0.14549
5   4   1     800  33.0846 46:35:09 -2.50753829531E+05 -2.46828926566E+05  0.08672  0.05800  0.03718 -0.12935 -0.06421 -0.14549 -0.16917 -0.15844 -0.16044 -0.18200
5   4   1    1600  32.6060 48:35:09 -2.52628152894E+05 -2.46732736779E+05  0.05800 -0.12935 -0.06421  0.03718  0.08672 -0.16917 -0.16044 -0.18200 -0.15844 -0.14549
5   4   1    3200  36.6105 49:35:09 -2.52457073509E+05 -2.46732736779E+05  0.08672 -0.12935  0.03718  0.05800 -0.06421 -0.14549 -0.16044 -0.15844 -0.16917 -0.18200
5   4   1    5000  37.3901 53:35:09 -2.54365066257E+05 -2.46417432808E+05  0.24383  0.31861 -0.14979  0.26987  0.31054 -0.36788 -0.17056 -0.88936 -0.40663 -0.22697
5   4   1    6400  37.7420 55:35:09 -2.50865471803E+05 -2.46417432808E+05  0.24383  0.26987  0.31054 -0.14979  0.31861 -0.36788 -0.40663 -0.22697 -0.88936 -0.17056
5   4   2   10000  41.2921 57:35:09 -2.48575515731E+05 -2.46417432808E+05  0.25830  0.31372  0.29398 -0.13993  0.35156 -0.19311 -0.25702 -0.36803 -0.88936 -0.41333
5   4   2   12800  36.0559 02:36:09 -2.47947073455E+05 -2.46197928666E+05  0.25830  0.31372  0.29398 -0.13993  0.35156 -0.19311 -0.25702 -0.36803 -0.88936 -0.41333
5   4   2   15000  36.8151 05:36:09 -2.51031017667E+05 -2.46197928666E+05  0.34214  0.29679  0.33577 -0.13982  0.50936 -0.26909 -0.25058 -0.49866 -0.88936 -0.88116
5   4   4   20000  23.9726 12:36:09 -2.49613379026E+05 -2.46197928666E+05  0.39365  0.07036  0.43831  0.06855  0.05304 -0.35433 -0.87072 -0.21609 -0.89592 -0.90425
5   4   4   25000  22.6035 17:36:09 -2.53999570717E+05 -2.42376881735E+05  0.49268  0.22521  0.35508  0.35101 -0.18001 -0.70798 -0.32235 -0.47348 -0.20837 -0.88936
5   4   4   25600  23.4049 18:36:09 -2.52331208107E+05 -2.42376881735E+05  0.49268  0.22521  0.35101  0.35508 -0.18001 -0.70798 -0.32235 -0.20837 -0.47348 -0.88936
5   4   4   30000  27.4116 22:36:09 -2.52068444365E+05 -2.42376881735E+05  1.00000  0.39801  0.38497 -0.09472  0.31782  0.00000 -0.20850 -0.54421 -0.89199 -0.27743
5   4   5   35000  28.8205 28:36:09 -2.49474718025E+05 -2.42376881735E+05  0.27187  1.00000 -0.10897  0.37660  0.39390 -0.31909  0.00000 -0.88936 -0.22404 -0.47348
5   4   5   40000  28.5760 35:36:09 -2.46410910200E+05 -2.42376881735E+05  0.26460  0.32501  0.23035 -0.17337  0.54089 -0.32167 -0.22809 -0.32262 -0.88936 -0.90110
5   4   5   45000  25.3659 43:36:09 -2.45604705544E+05 -2.42241706367E+05  0.39511  0.35372  0.22397  0.40543 -0.18249 -0.23229 -0.47348 -0.32782 -0.41964 -0.88936
5   4   6   50000  13.3333 51:36:09 -2.45605858853E+05 -2.41764667335E+05  0.36873  0.22352  0.53919 -0.18474  0.49002 -0.22974 -0.30358 -0.90638 -0.88936 -0.88116
5   4   6   51200  13.7628 56:36:09 -2.44135175748E+05 -2.41764667335E+05  0.36873  0.22352  0.53919 -0.18474  0.49002 -0.22974 -0.30358 -0.90638 -0.88936 -0.88116
5   4   6   55000  13.6713 00:37:09 -2.44601779165E+05 -2.41549995845E+05  0.34875  0.22779  0.44969 -0.17809  0.29327 -0.22010 -0.32321 -0.56228 -0.88936 -0.34608
5   4   6   60000  12.9908 13:37:09 -2.44875935684E+05 -2.41549995845E+05  0.36616  0.35535  0.22885  0.54122 -0.17950 -0.21907 -0.47348 -0.36344 -0.90638 -0.88936
5   4   6   65000  13.0709 25:37:09 -2.44964642624E+05 -2.41549995845E+05  0.30221  0.34345  0.23036  0.54245 -0.17634 -0.35236 -0.21521 -0.36678 -0.90638 -0.88936
5   4   7   70000  11.3886 30:37:09 -2.45112779731E+05 -2.41533442207E+05  0.34579  0.23530  0.54317 -0.17449  0.35809 -0.21661 -0.38095 -0.90638 -0.88936 -0.47348
5   4   7   75000  10.9716 35:37:09 -2.44667476116E+05 -2.41456286342E+05  0.33722  0.23415  0.54357 -0.17347  0.35865 -0.21990 -0.36763 -0.90638 -0.88936 -0.47348
5   4   7   80000  10.7061 41:37:09 -2.42100241424E+05 -2.41456286342E+05  0.36351  0.22530  0.54075 -0.18071  0.35469 -0.21669 -0.34590 -0.90638 -0.88936 -0.47348
5   4   7   85000  10.8802 54:37:09 -2.43116062228E+05 -2.41456286342E+05  0.36222  0.22459  0.54078 -0.18065  0.35473 -0.21663 -0.34275 -0.90638 -0.88936 -0.47348
5   4   8   90000   9.3019 59:37:09 -2.42779370632E+05 -2.41411830163E+05  0.36923  0.22830  0.54122 -0.17951  0.35535 -0.21407 -0.37111 -0.90638 -0.88936 -0.47348
5   4   8   95000   9.0056 05:38:09 -2.42503511086E+05 -2.41382169074E+05  0.34959  0.22933  0.54173 -0.17819  0.35607 -0.21664 -0.34909 -0.90638 -0.88936 -0.47348
5   4   8  100000   8.9405 11:38:09 -2.42831363793E+05 -2.41382169074E+05  0.38219  0.22567  0.53965 -0.18354  0.35315 -0.22910 -0.34593 -0.90638 -0.88936 -0.47348
5   4   8  102400   8.8868 15:38:09 -2.42334849396E+05 -2.41382169074E+05  0.38219  0.22567  0.53965 -0.18354  0.35315 -0.22910 -0.34593 -0.90638 -0.88936 -0.47348
5   4   9  103727   8.1000 17:38:09 -2.42096419474E+05 -2.41382169074E+05  0.35998  0.22788  0.54092 -0.18029  0.38731 -0.21529 -0.34182 -0.90638 -0.88936 -0.55353
5   4   9  105000   8.5500 18:38:09 -2.43244114659E+05 -2.41382169074E+05  0.35998  0.22788  0.54092 -0.18029  0.38731 -0.21529 -0.34182 -0.90638 -0.88936 -0.55353
5   4   9  110000   7.9958 27:38:09 -2.43031362841E+05 -2.41373181862E+05  0.38334  0.22321  0.53865 -0.18613  0.35173 -0.23741 -0.32195 -0.90638 -0.88936 -0.47348
5   4   9  115000   7.9953 36:38:09 -2.43401630558E+05 -2.41373181862E+05  0.37611  0.22563  0.54020 -0.18213  0.35391 -0.21877 -0.35355 -0.90638 -0.88936 -0.47348
5   4   9  120000   7.9278 44:38:09 -2.42079799267E+05 -2.41373181862E+05  0.35764  0.22794  0.54128 -0.17935  0.49235 -0.22249 -0.33790 -0.90638 -0.88936 -0.88116
5   4  10  121773   7.1000 44:38:09 -2.42601188555E+05 -2.41373181862E+05  0.35764  0.22794  0.54128 -0.17935  0.49235 -0.22249 -0.33790 -0.90638 -0.88936 -0.88116
5   4  10  125000   6.5409 49:38:09 -2.42017664703E+05 -2.41373181862E+05  0.35921  0.23117  0.54173 -0.17821  0.35606 -0.21019 -0.37365 -0.90638 -0.88936 -0.47348
5   4  11  130000   5.8394 52:38:09 -2.41489855834E+05 -2.41373181862E+05  0.36745  0.22643  0.54074 -0.18075  0.35467 -0.22164 -0.34986 -0.90638 -0.88936 -0.47348
5   4  11  130148   5.5000 52:38:09 -2.42019596516E+05 -2.41373181862E+05  0.36745  0.22643  0.54074 -0.18075  0.35467 -0.22164 -0.34986 -0.90638 -0.88936 -0.47348
5   4  11  135000   6.0521 55:38:09 -2.41827414824E+05 -2.41373181862E+05  0.38480  0.22337  0.53917 -0.18479  0.35246 -0.22196 -0.34059 -0.90638 -0.88936 -0.47348
5   4  11  140000   6.0334 58:38:09 -2.41424088000E+05 -2.41373181862E+05  0.30348  0.25893  0.54819 -0.16159  0.36514 -0.23503 -0.39003 -0.90638 -0.88936 -0.47348
5   4  11  145000   5.9274 03:39:09 -2.41779435215E+05 -2.41373181862E+05  0.37311  0.22719  0.54070 -0.18084  0.35462 -0.22029 -0.36044 -0.90638 -0.88936 -0.47348
5   4  12  148472   6.0000 08:39:09 -2.42004255337E+05 -2.41373181862E+05  0.34375  0.23613  0.54363 -0.17332  0.35873 -0.21130 -0.39505 -0.90638 -0.88936 -0.47348
5   4  12  150000   4.9625 09:39:09 -2.41602252160E+05 -2.41373181862E+05  0.34375  0.23613  0.54363 -0.17332  0.35873 -0.21130 -0.39505 -0.90638 -0.88936 -0.47348
5   4  12  155000   5.3013 13:39:09 -2.42197130666E+05 -2.41373181862E+05  0.37303  0.22618  0.54069 -0.18087  0.35461 -0.22133 -0.35784 -0.90638 -0.88936 -0.47348
5   4  13  156986   4.8000 24:39:09 -2.42249064346E+05 -2.41373181862E+05  0.37303  0.22618  0.54069 -0.18087  0.35461 -0.22133 -0.35784 -0.90638 -0.88936 -0.47348
5   4  13  160000   5.0456 26:39:09 -2.41591440652E+05 -2.41373181862E+05  0.36957  0.22699  0.54073 -0.18077  0.35466 -0.22502 -0.35142 -0.90638 -0.88936 -0.47348
