K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   3   1       0   1.0000 27:03:10 -3.11698547300E+05 -3.11698547300E+05  0.04419 -0.14265  0.15501  0.05526  0.02986 -0.14842 -0.16965 -0.18315 -0.17365 -0.14420 -0.11187 -0.20112
6   3   1     100   1.9802 27:03:10 -3.10760023021E+05 -3.10760023021E+05  0.04419 -0.14265  0.15501  0.05526  0.02986 -0.14842 -0.16965 -0.18315 -0.17365 -0.14420 -0.11187 -0.20112
6   3   1     200  27.3632 27:03:10 -2.71698323213E+05 -2.71698323213E+05  0.15501 -0.14265  0.02986 -0.14842  0.04419  0.05526 -0.17365 -0.18315 -0.11187 -0.20112 -0.16965 -0.14420
6   3   1     400  33.9152 27:03:10 -2.56504738381E+05 -2.56504738381E+05  0.15501  0.02986 -0.14842 -0.14265  0.04419  0.05526 -0.17365 -0.11187 -0.20112 -0.18315 -0.16965 -0.14420
6   3   1     800  31.5855 27:03:10 -2.53167831930E+05 -2.49158831793E+05  0.02986 -0.14265  0.15501  0.04419 -0.14842  0.05526 -0.11187 -0.18315 -0.17365 -0.16965 -0.20112 -0.14420
6   3   1    1600  33.7289 28:03:10 -2.52330918035E+05 -2.49158831793E+05  0.02986  0.15501  0.04419 -0.14842 -0.14265  0.05526 -0.11187 -0.17365 -0.16965 -0.20112 -0.18315 -0.14420
6   3   1    3200  29.8657 29:03:10 -2.47302962506E+05 -2.46496411945E+05  0.02986  0.15501  0.04419 -0.14265 -0.14842  0.05526 -0.11187 -0.17365 -0.16965 -0.18315 -0.20112 -0.14420
6   3   1    5000  30.4339 29:03:10 -2.50487089673E+05 -2.46496411945E+05  0.43103  0.34571  0.31573 -0.04369 -0.06604  0.40459 -0.23179 -0.21927 -0.33359 -0.90540 -0.78783 -0.41333
6   3   1    6400  31.6825 29:03:10 -2.52384533206E+05 -2.46496411945E+05  0.34571  0.31573  0.40459 -0.04369 -0.06604  0.43103 -0.21927 -0.33359 -0.41333 -0.90540 -0.78783 -0.23179
6   3   1   12800  30.1070 30:03:10 -2.47143293068E+05 -2.45953697486E+05  0.42953  0.40528  0.30898 -0.05416 -0.04952  0.54721 -0.31349 -0.24409 -0.30195 -0.90285 -0.87348 -0.88116
6   3   1   20000  27.9636 31:03:10 -2.49720532858E+05 -2.45310378480E+05  0.39459  0.32172  0.59245 -0.05026 -0.04538  0.42734 -0.21289 -0.40572 -0.90638 -0.88105 -0.89817 -0.47348
6   3   2   25600  23.8985 32:03:10 -2.46612653003E+05 -2.45310378480E+05  0.44697  0.30009  0.58835 -0.05578 -0.06373  0.54443 -0.22818 -0.30511 -0.90638 -0.90000 -0.86780 -0.88116
6   3   2   30000  23.5424 33:03:10 -2.47521468367E+05 -2.45046361750E+05  0.41123  0.31592  0.59152 -0.04749 -0.05477  0.42602 -0.21736 -0.37095 -0.90638 -0.87079 -0.92778 -0.47348
6   3   3   45000  15.1080 35:03:10 -2.43766374414E+05 -2.43347708058E+05  0.37772  0.22752  0.38420  0.53688 -0.19068  0.38192 -0.22964 -0.34891 -0.64226 -0.90638 -0.88936 -0.55353
6   3   3   51200  11.8768 36:03:10 -2.45274597588E+05 -2.42961845212E+05  0.37275  0.22185  0.53839 -0.18679  1.00000  0.35137 -0.20343 -0.31493 -0.90638 -0.88936  0.00000 -0.47348
6   3   3   55000  11.4541 40:03:10 -2.43552418912E+05 -2.42961845212E+05  0.32575  0.54247  0.18987  0.51860 -0.23766  0.32357 -0.21210 -0.77946 -0.35451 -0.90638 -0.88936 -0.47348
6   3   3   60000  11.2816 48:03:10 -2.45065935088E+05 -2.42961845212E+05  0.36041  0.38456  0.22858  0.53715 -0.18999  0.38228 -0.21239 -0.64226 -0.34991 -0.90638 -0.88936 -0.55353
6   3   4   70000   8.6982 50:03:10 -2.44073016075E+05 -2.42951471590E+05  0.39436  0.22812  0.33107  0.53480 -0.19602  0.37915 -0.23704 -0.32474 -0.53971 -0.90638 -0.88936 -0.55353
6   3   4   75000   8.5899 52:03:10 -2.44988631051E+05 -2.42951471590E+05  0.33382  0.23033  0.53739 -0.18937  0.38488  0.34996 -0.21066 -0.36397 -0.90638 -0.88936 -0.64226 -0.47348
6   3   4   80000   8.3270 54:03:10 -2.43993071071E+05 -2.42951471590E+05  0.36119  0.38416  0.22795  0.53684 -0.19077  0.34919 -0.21471 -0.64226 -0.36733 -0.90638 -0.88936 -0.47348
6   3   4   85000   8.3133 58:03:10 -2.43250374940E+05 -2.42951471590E+05  0.36195  0.39627  0.22551  0.53807 -0.18761  0.35092 -0.21818 -0.69816 -0.36231 -0.90638 -0.88936 -0.47348
6   3   6   95000   4.7138 00:04:10 -2.43293830817E+05 -2.42951471590E+05  0.38930  0.38399  0.22857  0.53671 -0.19110  0.37812 -0.23492 -0.64226 -0.35075 -0.90638 -0.88936 -0.54669
6   3   6  102400   5.7729 01:04:10 -2.43776984869E+05 -2.42951471590E+05  0.39908  0.39529  0.22540  0.53684 -0.19076  0.34920 -0.23928 -0.69676 -0.34126 -0.90638 -0.88936 -0.47348
