K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   1   1       0   1.0000 18:08:09 -3.05629975911E+05 -3.05629975911E+05  0.15533 -0.11293 -0.01164 -0.02833 -0.14343 -0.20789 -0.18614 -0.12683
4   1   1     100   1.9417 18:08:09 -3.04404869261E+05 -3.04404869261E+05  0.15533 -0.11293 -0.01164 -0.02833 -0.14343 -0.20789 -0.18614 -0.12683
4   1   1     200  30.2439 18:08:09 -2.69319481355E+05 -2.69313206892E+05 -0.01164 -0.11293 -0.02833  0.15533 -0.18614 -0.20789 -0.12683 -0.14343
4   1   1     400  27.4074 18:08:09 -2.50069939164E+05 -2.50069939164E+05  0.15533 -0.02833 -0.01164 -0.11293 -0.14343 -0.12683 -0.18614 -0.20789
4   1   1     800  29.3168 18:08:09 -2.50054600440E+05 -2.47319624063E+05  0.15533 -0.01164 -0.02833 -0.11293 -0.14343 -0.18614 -0.12683 -0.20789
4   1   1    1600  33.7072 18:08:09 -2.53117965199E+05 -2.42955360701E+05  0.15533 -0.11293 -0.01164 -0.02833 -0.14343 -0.20789 -0.18614 -0.12683
4   1   1    3200  36.3183 18:08:09 -2.48703466299E+05 -2.42955360701E+05  0.28525  0.29897  0.36301 -0.10826 -0.38012 -0.25295 -0.20218 -0.88936
4   1   2    6400  28.9773 19:08:09 -2.48830743291E+05 -2.42955360701E+05  0.40325  0.33775  0.04346  0.03947 -0.21469 -0.20087 -0.87358 -0.91476
4   1   2   12800  28.7529 20:08:09 -2.49345845247E+05 -2.42955360701E+05  0.37969  0.32501  1.00000 -0.04060 -0.21959 -0.35981  0.00000 -0.88936
4   1   2   15000  26.6433 20:08:09 -2.46101815265E+05 -2.42377093643E+05  0.40270  0.28906 -0.10884  0.30995 -0.21144 -0.30820 -0.88936 -0.29651
4   1   3   25000  17.0510 22:08:09 -2.43940714067E+05 -2.42134182898E+05  0.39133  0.26783 -0.11861  0.37213 -0.23617 -0.31036 -0.88936 -0.34889
4   1   3   25600  17.0695 22:08:09 -2.43218384377E+05 -2.42134182898E+05  0.37636  0.27130 -0.11107  0.52173 -0.24011 -0.30347 -0.88936 -0.88116
