K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   3   1       0   1.0000 09:10:09 -3.07705821101E+05 -3.07705821101E+05  0.00341  0.09313 -0.02553 -0.09021 -0.13957 -0.16302 -0.16990 -0.17115
4   3   1     100   1.9608 09:10:09 -3.06685484028E+05 -3.06685484028E+05  0.00341  0.09313 -0.02553 -0.09021 -0.13957 -0.16302 -0.16990 -0.17115
4   3   1     200  33.4975 09:10:09 -2.65792759021E+05 -2.65637556823E+05  0.09313 -0.02553 -0.09021  0.00341 -0.16302 -0.16990 -0.17115 -0.13957
4   3   1     400  36.9727 09:10:09 -2.51638336421E+05 -2.48185746415E+05  0.09313 -0.02553  0.00341 -0.09021 -0.16302 -0.16990 -0.13957 -0.17115
4   3   1     800  40.3487 09:10:09 -2.51602666702E+05 -2.48185746415E+05  0.00341 -0.02553  0.09313 -0.09021 -0.13957 -0.16990 -0.16302 -0.17115
4   3   1    1600  40.4866 09:10:09 -2.50420951951E+05 -2.46488608701E+05  0.00341  0.09313 -0.02553 -0.09021 -0.13957 -0.16302 -0.16990 -0.17115
4   3   1    3200  38.9323 10:10:09 -2.48417884566E+05 -2.45321630401E+05  0.27496  0.32022  0.37729 -0.11678 -0.26319 -0.30316 -0.22022 -0.88936
4   3   1    5000  39.0166 11:10:09 -2.51387710650E+05 -2.45171375501E+05  0.23266  0.27289 -0.10078  0.32490 -0.13006 -0.35703 -0.88936 -0.21237
4   3   2    6400  40.7767 12:10:09 -2.50677226450E+05 -2.45171375501E+05  0.23266  0.27289  0.32490 -0.10078 -0.13006 -0.35703 -0.21237 -0.88936
4   3   2   10000  35.5434 15:10:09 -2.50515295949E+05 -2.44560302496E+05  0.25764  0.36691  0.28159 -0.09997 -0.20689 -0.22926 -0.29337 -0.88936
4   3   2   12800  35.3494 16:10:09 -2.48840542225E+05 -2.43523767765E+05  0.27011  0.27015  0.38635 -0.11363 -0.20278 -0.32243 -0.22635 -0.88936
4   3   3   20000  33.3516 17:10:09 -2.58454056197E+05 -2.43523767765E+05 -0.28348 -0.00804  0.38291  0.34380 -0.12570 -0.88477 -0.21537 -0.29013
4   3   4   25000  25.8218 19:10:09 -2.45570101655E+05 -2.43523767765E+05  0.33891  0.26413 -0.12227  0.37101 -0.24813 -0.33441 -0.88936 -0.19914
4   3   4   25600  26.5325 19:10:09 -2.48797052512E+05 -2.43523767765E+05  0.29547  0.27027  0.37673 -0.11926 -0.22512 -0.27325 -0.23226 -0.88936
4   3   4   30000  27.7018 21:10:09 -2.48382833760E+05 -2.43327419207E+05  0.36014  0.35090 -0.03633  1.00000 -0.22766 -0.36902 -0.88477  0.00000
4   3   6   45000  22.3742 23:10:09 -2.43943290273E+05 -2.42109702330E+05 -0.10815  0.38287  0.27189  0.39435 -0.88936 -0.23776 -0.31856 -0.47348
4   3   6   50000  21.7565 26:10:09 -2.46038319356E+05 -2.41729333417E+05  0.25990 -0.10007  0.38573  0.37355 -0.26687 -0.88936 -0.54381 -0.22444
4   3   6   51200  21.2761 27:10:09 -2.45273983927E+05 -2.41729333417E+05  0.40058  0.26250 -0.12633  0.36266 -0.21966 -0.35016 -0.88936 -0.32955
4   3   7   55000  15.6287 29:10:09 -2.42721215660E+05 -2.41729333417E+05  0.37543  0.27811 -0.10289  0.39722 -0.23837 -0.34675 -0.88936 -0.47348
4   3   7   60000  16.5063 32:10:09 -2.43793947351E+05 -2.41281221365E+05  0.38057  0.27354 -0.10896  0.52264 -0.22065 -0.34732 -0.88936 -0.88116
4   3   8   65000  15.4579 35:10:09 -2.43384558511E+05 -2.41281221365E+05  0.30294  0.43104 -0.10012  0.37955 -0.31028 -0.64226 -0.88936 -0.19679
4   3   8   75000  12.1883 40:10:09 -2.42767615648E+05 -2.41243291476E+05  0.36309  0.25074  0.55463 -0.14502 -0.20191 -0.30997 -0.90638 -0.88936
4   3   9   80000   7.1315 42:10:09 -2.42331636519E+05 -2.41243291476E+05  0.36445  0.24945  0.55461 -0.14510 -0.18987 -0.31687 -0.90638 -0.88936
4   3  10   90000   6.5849 48:10:09 -2.42932305708E+05 -2.41243291476E+05  0.35283  0.25016  0.55585 -0.14189 -0.19022 -0.33160 -0.90638 -0.88936
4   3  10   95000   6.3891 51:10:09 -2.41619198824E+05 -2.41243291476E+05  0.37827  0.24924  0.55416 -0.14624 -0.20697 -0.31565 -0.90638 -0.88936
4   3  11  102400   5.1226 52:10:09 -2.41861214770E+05 -2.41243291476E+05  0.36604  0.25124  0.55546 -0.14290 -0.19435 -0.34197 -0.90638 -0.88936
4   3  12  105000   4.9296 54:10:09 -2.41788183570E+05 -2.41243291476E+05  0.36791  0.24948  0.55432 -0.14584 -0.20189 -0.30691 -0.90638 -0.88936
4   3  13  116791   7.1000 56:10:09 -2.41591057861E+05 -2.40927943042E+05  0.39088  0.27769 -0.10572  0.39568 -0.23961 -0.35782 -0.88936 -0.47348
4   3  13  120000   6.2873 56:10:09 -2.41763044636E+05 -2.40927943042E+05  0.39308  0.27601 -0.10689  0.39504 -0.22937 -0.36231 -0.88936 -0.47348
4   3  13  125000   5.8734 59:10:09 -2.41549900099E+05 -2.40927943042E+05  0.38940  0.28075 -0.10406  0.42688 -0.22964 -0.38544 -0.88936 -0.55353
4   3  14  127241   6.1000 59:10:09 -2.41397449213E+05 -2.40927943042E+05  0.39595  0.27728 -0.10557  0.39576 -0.23216 -0.37625 -0.88936 -0.47348
4   3  14  130000   5.8503 01:11:09 -2.41280555257E+05 -2.40927943042E+05  0.39474  0.27809 -0.10559  0.39575 -0.23150 -0.37583 -0.88936 -0.47348
4   3  14  135000   5.2116 05:11:09 -2.41545631503E+05 -2.40927943042E+05  0.38760  0.28144 -0.10333  0.39698 -0.23440 -0.38001 -0.88936 -0.47348
4   3  15  139270   3.4000 11:11:09 -2.41407658569E+05 -2.40927943042E+05  0.40252  0.27396 -0.10909  0.39384 -0.24144 -0.34929 -0.88936 -0.47348
4   3  15  140000   3.8043 11:11:09 -2.41042992334E+05 -2.40927943042E+05  0.40037  0.27496 -0.10790  0.39449 -0.23580 -0.36014 -0.88936 -0.47348
4   3  16  147999   4.3000 17:11:09 -2.41138467290E+05 -2.40927943042E+05  0.39878  0.27528 -0.10792  0.39447 -0.23294 -0.36040 -0.88936 -0.47348
4   3  16  150000   3.8847 17:11:09 -2.41101230772E+05 -2.40927943042E+05  0.40198  0.27419 -0.10908  0.39384 -0.23839 -0.35143 -0.88936 -0.47348
