K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   8   1       0   1.0000 30:51:09 -3.09582918530E+05 -3.09582918530E+05 -0.00351  0.09675 -0.02076 -0.14444  0.06207 -0.18134 -0.16213 -0.15468 -0.17700 -0.14306
5   8   1     100   2.9412 30:51:09 -3.07104001609E+05 -3.07104001609E+05 -0.00351  0.09675 -0.02076 -0.14444  0.06207 -0.18134 -0.16213 -0.15468 -0.17700 -0.14306
5   8   1     200  28.2178 30:51:09 -2.63487247166E+05 -2.63426386418E+05 -0.02076 -0.14444  0.06207 -0.00351  0.09675 -0.15468 -0.17700 -0.14306 -0.18134 -0.16213
5   8   1     400  35.8209 31:51:09 -2.49417773541E+05 -2.49372085924E+05 -0.14444  0.06207 -0.02076  0.09675 -0.00351 -0.17700 -0.14306 -0.15468 -0.16213 -0.18134
5   8   1     800  32.5436 31:51:09 -2.48420638397E+05 -2.47151292280E+05  0.06207 -0.14444 -0.02076  0.09675 -0.00351 -0.14306 -0.17700 -0.15468 -0.16213 -0.18134
5   8   1    1600  28.2772 31:51:09 -2.49681246372E+05 -2.45579739714E+05 -0.14444 -0.02076  0.09675 -0.00351  0.06207 -0.17700 -0.15468 -0.16213 -0.18134 -0.14306
5   8   1    3200  28.2324 33:51:09 -2.48861502395E+05 -2.44907321270E+05 -0.14444 -0.02076  0.09675 -0.00351  0.06207 -0.17700 -0.15468 -0.16213 -0.18134 -0.14306
5   8   1    5000  27.2091 35:51:09 -2.47972818073E+05 -2.44907321270E+05  0.42349  0.34259 -0.00375  0.00093  0.47698 -0.23900 -0.31989 -0.89833 -0.87529 -0.54669
5   8   1    6400  26.9135 39:51:09 -2.47142206209E+05 -2.44907321270E+05  0.42349  0.34259  0.00093 -0.00375  0.47698 -0.23900 -0.31989 -0.87529 -0.89833 -0.54669
5   8   1   10000  27.9244 40:51:09 -2.48266124771E+05 -2.44907321270E+05  0.41673  0.34651  0.00170 -0.00023  0.45374 -0.22891 -0.34872 -0.88827 -0.88961 -0.47348
5   8   2   12800  23.8255 41:51:09 -2.47223245411E+05 -2.44828937437E+05  0.41673  0.34651  0.00170 -0.00023  0.45374 -0.22891 -0.34872 -0.88827 -0.88961 -0.47348
5   8   2   15000  26.6804 42:51:09 -2.46988413063E+05 -2.44828937437E+05  0.43355  0.34264 -0.00345 -0.00025  0.45236 -0.23303 -0.34307 -0.90902 -0.86703 -0.47348
5   8   3   25000  25.7191 45:51:09 -2.47183501586E+05 -2.44828937437E+05  0.44615  0.33988 -0.00653 -0.00976  0.56603 -0.22273 -0.32790 -0.88387 -0.89207 -0.88116
5   8   3   25600  20.8738 45:51:09 -2.45387387644E+05 -2.44828937437E+05  0.44615 -0.00976  0.33988 -0.00653  0.56603 -0.22273 -0.89207 -0.32790 -0.88387 -0.88116
