K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   2   1       0   1.0000 17:04:11 -3.15448882900E+05 -3.15448882900E+05 -0.12060 -0.11920  0.12061 -0.06813  0.20687  0.10644 -0.20273  0.08963 -0.17768 -0.15157 -0.12255 -0.18356 -0.18487 -0.19628 -0.15983 -0.17819
8   2   1     100   0.9804 17:04:11 -3.15448368468E+05 -3.15448368468E+05 -0.12060 -0.11920 -0.20273 -0.06813  0.20687  0.10644  0.12061  0.08963 -0.17768 -0.15157 -0.15983 -0.18356 -0.18487 -0.19628 -0.12255 -0.17819
8   2   1     200  31.5271 19:04:11 -2.83722334727E+05 -2.83722334727E+05  0.12061 -0.06813  0.20687 -0.12060  0.08963 -0.20273 -0.11920  0.10644 -0.12255 -0.18356 -0.18487 -0.17768 -0.17819 -0.15983 -0.15157 -0.19628
8   2   1     400  35.9801 19:04:11 -2.65327817664E+05 -2.64610315599E+05  0.12061  0.20687 -0.20273 -0.06813 -0.11920  0.10644 -0.12060  0.08963 -0.12255 -0.18487 -0.15983 -0.18356 -0.15157 -0.19628 -0.17768 -0.17819
8   2   1     800  40.7223 19:04:11 -2.61666535890E+05 -2.61666535890E+05  0.08963  0.10644  0.20687  0.12061 -0.06813 -0.12060 -0.11920 -0.20273 -0.17819 -0.19628 -0.18487 -0.12255 -0.18356 -0.17768 -0.15157 -0.15983
8   2   1    1600  39.3013 19:04:11 -2.53664385797E+05 -2.53539187119E+05  0.20687 -0.06813  0.10644  0.08963 -0.11920 -0.20273 -0.12060  0.12061 -0.18487 -0.18356 -0.19628 -0.17819 -0.15157 -0.15983 -0.17768 -0.12255
8   2   1    3200  36.0912 19:04:11 -2.56507444922E+05 -2.51930192431E+05  0.20687  0.08963  0.12061  0.10644 -0.06813 -0.11920 -0.12060 -0.20273 -0.18487 -0.17819 -0.12255 -0.19628 -0.18356 -0.15157 -0.17768 -0.15983
8   2   1    5000  36.4981 23:04:11 -2.55384372632E+05 -2.51649493063E+05  0.20687 -0.06813  0.10644 -0.20273 -0.12060 -0.11920  0.08963  0.12061 -0.18487 -0.18356 -0.19628 -0.15983 -0.17768 -0.15157 -0.17819 -0.12255
8   2   1    6400  34.9992 26:04:11 -2.54499683681E+05 -2.50784132552E+05  0.20687  0.08963 -0.06813  0.10644 -0.11920 -0.12060 -0.20273  0.12061 -0.18487 -0.17819 -0.18356 -0.19628 -0.15157 -0.17768 -0.15983 -0.12255
8   2   1   10000  33.8199 39:04:11 -2.53619337377E+05 -2.50222008347E+05  0.31519  0.44556  0.39820  0.58342 -0.07508 -0.06804  1.00000  0.41408 -0.31021 -0.64226 -0.20873 -0.90555 -0.88473 -0.93182  0.00000 -0.47348
8   2   1   12800  32.8361 42:04:11 -2.53957076852E+05 -2.50222008347E+05  0.31519  0.44556  0.39820  0.58342  1.00000 -0.07508 -0.06804  0.41408 -0.31021 -0.64226 -0.20873 -0.90555  0.00000 -0.88473 -0.93182 -0.47348
8   2   1   15000  32.2935 43:04:11 -2.53685904668E+05 -2.50222008347E+05  0.44456  0.35157  0.28552  0.57495 -0.09223 -0.09349  1.00000  0.40274 -0.23284 -0.22157 -0.37949 -0.90638 -0.87195 -0.91235  0.00000 -0.47348
8   2   1   20000  30.7804 45:04:11 -2.52873876784E+05 -2.50222008347E+05  0.28552  0.44456  0.57495  1.00000 -0.09223  0.35157 -0.09349  0.40274 -0.37949 -0.23284 -0.90638  0.00000 -0.87195 -0.22157 -0.91235 -0.47348
8   2   2   25600  27.0126 46:04:11 -2.52615070369E+05 -2.50222008347E+05  0.40775  0.34492  0.47745  0.60700 -0.00728 -0.00680 -0.01279  0.56508 -0.20805 -0.32319 -0.64226 -0.90638 -0.95640 -0.90927 -0.86551 -0.88116
8   2   2   30000  27.4945 49:04:11 -2.54812217542E+05 -2.49969588423E+05  0.39351  0.33150  0.44468  0.58236 -0.07546  1.00000 -0.07181  0.41316 -0.22241 -0.26028 -0.64226 -0.90638 -0.91144  0.00000 -0.89539 -0.47348
8   2   2   35000  28.5701 52:04:11 -2.58131854380E+05 -2.49953295545E+05  0.33150  0.58236 -0.07181  1.00000  0.44468 -0.07546  0.41316  0.39351 -0.26028 -0.90638 -0.89539  0.00000 -0.64226 -0.91144 -0.47348 -0.22241
8   2   3   50000  17.7898 54:04:11 -2.51354207619E+05 -2.49392562871E+05  0.30652  0.44613  0.58345  1.00000 -0.06907  0.42146  0.53901 -0.07124 -0.33785 -0.64226 -0.90638  0.00000 -0.86945 -0.21875 -0.88116 -0.93331
